company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Holland America Line Inc,USA,"  Develops product stories, KSPs and product differentiation documents to be used by marketing and throughout the organization.",product manager,Product Management Manager - Remote US,full-time,"Remote in Santa Clarita, CA 91355",2022-07-17,4.0,
TikTok,USA,"  Design, own, and manage multiple TikTok Global Product &amp; RD programs at any given time, create diverse program strategies and innovative solutions.",product manager,Diversity Recruiting Program Manager - TikTok Product and RD...,,"Seattle, WA+2 locations",2022-08-12,3.3,
YouTube,USA,"  Launch new products and features, test their performance, and iterate quickly. Define a product vision and strategy while gathering product requirements.",product manager,"Product Manager, YouTube",full-time,"San Bruno, CA",2022-07-17,4.3,
Confluent,USA,"  Strong technical foundation and ability to pick up and understand product/tech concepts (e.g., engineering degree and/or product experience).",product manager,"Sr. Product Marketing Manager, Product Adoption",full-time,"Remote in Mountain View, CA+4 locations",2022-07-17,3.5,
Flywire,USA,"  Define and measure product KPIs, then identify trends and craft product improvements in response. This person will be responsible for aspects of our Core…",product manager,"Product Manager, Healthcare",full-time,Remote,2022-07-17,,
Hugg &amp; Hall Equipment Co.,USA,"  Spearhead the development, communication and implementation of operational strategies that support our annual business plan objectives and key performance…",product manager,PRODUCT SUPPORT MANAGER,,"Destrehan, LA 70047+1 location",2022-08-16,2.9,
HouseCanary,USA,  Synthesize both qualitative and quantitative data to uncover new product insights and ideas. Tactically drive prioritization on a sprint-to-sprint basis while…,product manager,Product Manager,full-time,Remote,2022-07-17,4.0,
Batis,USA,"  Define product features, develop and maintain product requirements document. Provide guidance to engineering (including Mechanical, electrical, and industrial…",product manager,Product Manager,,"Sunnyvale, CA 94085",2022-07-17,,
Strayer University,USA,"  The Product Manager works closely with the Lead Product Owner, product team and leadership to execute on the product vision to create an exceptional user…",product manager,Product Manager,full-time,+1 locationRemote,2022-08-03,3.5,
Meta,USA,  Define and analyze metrics that inform the success of products. Experience building and shipping applications or software of features/products that encompass an…,product manager,"Product Manager, Connectivity Products",,+35 locationsRemote,2022-07-23,4.1,
Upwork,USA,"  Experience crafting a product strategy and vision then turning that into an agile product roadmap. Collect customer insights, evaluate market research, capture…",product manager,"Senior Product Manager, Collaboration",full-time,"Remote in San Francisco, CA+2 locations",2022-08-02,3.8,
Lenovo,USA,"  Experience with electronic product end of life management. The Sustainability Services Channel Business Manager will work closely with the Lenovo sales team,…",product manager,Services Product Manager,undefined,"Morrisville, NC+1 location",2022-07-27,3.9,125000-149000
Progress Residential,USA,  Work closely with software engineering to define product requirements and coordinate resources. Facilitate in-person discovery to gain deep empathy and insight…,product manager,Associate Product Manager Marketing Technology,full-time,Remote,2022-08-09,2.9,
Gilead Sciences,USA,  Implements business applications determined by immediate manager in Clinical and Commercial Supply Chain functional areas.,product manager,"Manager, Product Lifecycle Management",full-time,"Foster City, CA",2022-08-16,3.6,
BNP Paribas,USA,"  Develop go to market strategy for the custody product; Proactively identify product development opportunities, building business cases and sponsoring.",product manager,Securities Services - Product Manager Local and Global Custo...,full-time,"New York, NY",2022-07-26,3.9,
LeetCode,USA,"  2+ years of Product Management experience, with a track record of owning features and products from idea to production. Bilingual in English and Mandarin.",product manager,Product Manager,full-time,"Palo Alto, CA 94303",2022-07-17,,
PYM,USA,"  Facilitate product and clinical research for product marketing communications. The Marketing Manager will manage e-commerce and product communications,…",product manager,Product Marketing Manager,full-time,Remote,2022-07-17,,
EEG Enterprises,USA,  Create user stories for new and improved product features. Create supporting product business plan to win support and build understanding of current and new…,product manager,Product Manager,,Remote,2022-07-17,,
Lowe's,USA,"  Leads the product planning process across a product group by overseeing the development of requirements documents (user stories with acceptance criteria, use…",product manager,"Sr Manager, Product Management",undefined,"Mooresville, NC 28117",2022-07-17,3.5,81200-225000
Avel eCare,USA,"  Develop and monitor KPIs and metrics across product performance, product effectiveness, customer satisfaction and process execution to ensure performance…",product manager,Product Innovation Manager,full-time,"Sioux Falls, SD",2022-08-15,,
,USA,"  Support the product development lifecycle for omnichannel revenue by defining development requirements, helping to create wireframes, coordinating design and…",product manager,Sr. Booking Product Manager,,"Atlanta, GA",2022-08-11,,
LogRocket,USA,We're solving a huge challenge for product managers and developers - understanding the user experience. Resolve engineering bottlenecks to ensure successful and…,product manager,Product Manager,full-time,"Remote in Boston, MA 02110",2022-07-17,,
Skechers,USA,Assist sales team with product related questions and keep them informed of relevant changes to the product. Assist technicians and Fit Dept as needed to ensure…,product manager,Product Manager,full-time,"Manhattan Beach, CA 90266",2022-07-17,3.5,
Encamp,USA,"Strong knowledge or experience in environmental or compliance products. Lead, develop, and execute the product strategy and roadmap.",product manager,Product Manager,,+2 locationsRemote,2022-08-10,,
TotalEnergies,USA,"A minimum of either AS degree in chemistry, mechanical engineering, or related science, with five (5) years of experience or BS degree in Chemistry/Mechanical…",product manager,Technical Product Manager - Metalworking,,"Linden, NJ+2 locations",2022-08-11,4.0,
WEX Inc.,USA,"Facilitate collaboration with cross-functional teams - architecture, design, product development, program management, segment product management, analytics, and…",product manager,"Director, Product Management, Customer Success",undefined,Remote,2022-07-17,3.3,143000-191000
Cheetah Mobile,USA,Work in a start-up environment with a profitable company. 12 weeks of full paid maternity leave and 6 weeks of full paid paternity leave.,product manager,"Product Manager,Community Product (Mobile Apps)",full-time,"Palo Alto, CA 94303",2022-07-17,3.7,
Marco Polo,USA,"You’ll work directly with design, research and engineering teams to test key hypotheses and deliver real business impact.",product manager,"Growth Product Manager, Monetization",undefined,Remote,2022-07-17,,160000-190000
Sentara Healthcare,USA,"Serve as liaison between the product owner, development team, and management in order to ensure that all targets and requirements are met.",product manager,Product Manager,,"Virginia Beach, VA 23455 (Bayside area)",2022-08-03,3.8,
Focused Labs,USA,Work closely with design and engineering leadership. Collaborate closely with customers to solve problems that are core to their business and build an impactful…,product manager,Director of Product Management,undefined,"Remote in Chicago, IL",2022-08-03,,150000-200000
Cloud Imperium Games,USA,"Lead collaboration and generate consensus across cross-functional teams (including marketing, publishing, platform, business, development, to name a few) to…",product manager,Product Manager,,"Los Angeles, CA 90064 (Sawtelle area)",2022-07-17,,
Tetrate,USA,"You will work with the product management, engineering, and sales organizations, and be responsible for overall positioning and messaging, field execution,…",product manager,Product Marketing Manager,,Remote,2022-07-17,,
Jack In The Box | Jack in the Box,USA,"This position works closely with Sr. Manager of Product Marketing to manage product positioning, product development and category building initiatives.",product manager,Product Marketing Manager,,"San Diego, CA 92123 (Kearny Mesa area)",2022-08-02,3.3,
Whiplash,USA,"Collaborate closely with the development team to ensure their time is spent effectively on well-defined, validated features.",product manager,Product Manager,undefined,Remote,2022-07-17,3.3,95000-110000
TARGET,USA,"You will lead a product and work in unison with engineers, UX designers, data scientists and business partners to deliver a product.",product manager,Product Manager - Data Platforms (Full- Time Remote OR Hybri...,full-time,"Remote in Minneapolis, MN 55403+2 locations",2022-08-15,3.6,
Clubhouse,USA,"Every week for the last 2+ years, we have hosted a Town Hall on Clubhouse where we share updates, new product features, and solicit feedback.",product manager,Product Manager,full-time,Remote,2022-07-17,4.2,
Globus Medical,USA,  Performing and maintaining market analysis by each product segment to identify new product offerings and line extensions to ensure Globus has the best product…,product manager,"Product Manager, Spine",,"Audubon, PA+1 location",2022-08-15,3.3,
Amazon.com Services LLC,USA,"  5+ years of experience in product or program management, product marketing, business development or technology. Experience with end to end product delivery.",product manager,"Senior Product Manager-Tech, Premium Support Product Team",undefined,+1 locationRemote,2022-07-17,3.5,166280-224967
Placer.ai,USA,  We are looking for a junior product marketing manager to assist the Product Marketing team. Demonstrated ability to create compelling narratives for products…,product manager,Product Marketing Manager,,"Remote in Los Angeles, CA",2022-08-04,,
Wesco,USA,  Identify areas for growth and create strategic product line roadmaps to help drive adoption of product and differentiating features.,product manager,Product Manager,full-time,"Annville, PA 17003+1 location",2022-07-17,3.4,
Brightree,USA,"  By doing this, it ensures the delivery of the product roadmap, defining and shaping team culture, as well as end to end program delivery ensuring solutions are…",product manager,Technical Product Manager,full-time,+1 locationRemote,2022-07-17,3.4,
Everyday Health - Consumer,USA,"  Define product success metrics and analyze user metrics, turning them into actionable insights. The Product Manager will support the Product Management team in…",product manager,Product Manager - Everyday Health,full-time,"New York, NY 10011 (Chelsea area)",2022-07-17,,
Global Payments,USA,"  Savings: Our 401K matching plan—1:1 match up to 4% of salary, and the option to participate in our employee stock purchase program to help you plan ahead.",product manager,Product Marketing Manager,full-time,Remote in Georgia,2022-07-17,3.4,
Frequence,USA,  At least 1 year hands-on experience working on B2B web applications in a product manager/ owner role: collecting requirements and translating them to user…,product manager,Associate Product Manager,full-time,"Mountain View, CA 94041+1 location",2022-07-17,4.4,
Phase2,USA,"  5+ years working cross-functionally with UX, Design, and Development teams to define, document, and prioritize product features and user stories for digital…",product manager,Product Manager,,Remote,2022-07-17,,
MojoTech,USA,  Skilled at defining and prioritizing product features. Validate assumptions by creating prototypes and other user tests required to get external feedback on…,product manager,Senior Product Manager,undefined,"Remote in Boulder, CO+3 locations",2022-08-02,,130000-170000
Computershare,USA,"  Ensures the performance of existing products is measured against and meeting an agreed set of criteria, but also looks for opportunities to optimize the…",product manager,Product Manager,undefined,"Remote in Jersey City, NJ 07310",2022-07-17,3.4,108000-145000
Roku,USA,"  Work closely with UX, engineering, and our programming teams to improve existing experiences and define/deliver new Sports features.",product manager,"Sr. Product Manager, Sports",,"San Jose, CA 95110 (Downtown area)+3 locations",2022-07-17,3.0,
Early Warning Services,USA,  The Associate Product Manager supports the process for evaluating and determining the product(s) and/or features to be built and delivered to our customers.,product manager,Associate Product Manager,full-time,"San Francisco, CA",2022-08-05,2.9,
"Ironclad, Inc.",USA,"  They are champions of their products, and define and manage end-to-end GTM strategy for their product areas. Build product marketing programs and frameworks to…",product manager,"Product Marketing Manager, Core Products",full-time,"San Francisco, CA",2022-07-20,5.0,
Affiliated Distributors (AD),USA,  Ensure product assortment is accurately represented within the AD taxonomy. Experience with E-commerce content management system(s) .,product manager,Digital Product Content Manager,full-time,"Wayne, PA 19087",2022-08-16,3.9,
Convex Tech,USA,"  Discovery: Engage closely with our customers, user data, Design, Engineering, Customer Success, and Sales teams to discover elegant solutions to challenging…",product manager,Group Product Manager,full-time,"Hybrid remote in San Francisco, CA",2022-07-23,,
ROI Solutions,USA,  Serve as product management liaison for assigned clients. Serve as product management liaison for assigned strategic partners.,product manager,Product Manager – CRM,,"Medford, MA 02155",2022-07-17,2.5,
SentiLink,USA,"  6+ years of experience as a product manager, leading engineering teams to build successful customer-facing products.",product manager,"Product Manager (Remote, US-based)",full-time,"Remote in San Francisco, CA 94103",2022-07-17,,
Ripple,USA,  Driving execution of cross-functional payment and crypto liquidity product development features and functionality by collaborating with customer-facing and…,product manager,"Senior Product Manager, Liquidity Platform",,"New York, NY+2 locations",2022-07-17,3.3,
Conga,USA,"  We also fund an annual bonus program, with payout based upon annual corporate performance and individual performance. Experience marketing B2B SaaS software.",product manager,Product Marketing Manager-Remote USA,undefined,"Remote in Broomfield, CO",2022-08-11,3.7,119000
CargoBarn,USA,"  Collaborate closely with engineering, production, marketing, and sales teams on the development, QA, and release of products and balance of resources to ensure…",product manager,Product Manager,full-time,"Atlanta, GA+1 location",2022-07-17,,
Johns Manville,USA,"  Develop strategic and operational plans for assigned products to include growth plans, competitive product analysis, product profitability, industry trends, and…",product manager,Product Manager,undefined,"Denver, CO 80202 (Central Business District area)+1 location",2022-08-06,3.2,97500-134100
DAT,USA,  Analyzing potential partner relationships for the product. Deep understanding of user experience design principles and customer-centric solutions development.,product manager,Product Manager,undefined,"Denver, CO 80224 (Washington Virginia Vale area)",2022-07-28,2.8,125000
Starbucks,USA,"  Drives technical solution for large features/technically complex features independently. Hands on experience in developing roadmaps, priorities, features, story…",product manager,technical product manager sr - ST,full-time,"Hybrid remote in Seattle, WA+1 location",2022-08-11,3.9,
Domo,USA,"  Develop product positioning, product messaging, and competitive positioning; With a strong skill set and understanding of the principles of product marketing…",product manager,Product Marketing Manager,,"Remote in American Fork, UT 84003",2022-07-17,3.7,
Cox Media Group,USA,  Update materials and collateral as needed to accurately reflect the changed or updated features and benefits of the product line.,product manager,"Product Manager, Social IQ",full-time,"Atlanta, GA+1 location",2022-08-11,3.6,
Tapcart,USA,"  A deep partnership with our senior engineering and design teams to ship quality products. You're not shy about diving in deep with engineering, design or…",product manager,"Product Manager, Mobile",full-time,"Remote in Santa Monica, CA 90401",2022-07-17,,
Innovien Solutions,USA,  7+ years of experience as a product manager in Software Development/SaaS product space. Simultaneously coordinate multiple partner product developments and…,product manager,Sr. Product Manager,,"Atlanta, GA",2022-08-13,4.0,
American Family Insurance,USA,  Identify objectives and key results and analyze customer feedback and usage metrics to recognize key pain points and opportunities to address.,product manager,Senior Digital Product Manager - Open to Remote,undefined,"Remote in Madison, WI 53774",2022-08-13,3.6,165700
American College of Cardiology (ACC),USA,"  The Associate will also be responsible for assisting in the management of the NCDR’s eReport Corporate products suite, driving user adoption and managing the…",product manager,Junior Product Manager- healthcare,,"Washington, DC",2022-07-17,3.9,
PSA (Professional Sports Authenticator),USA,  Influence future product development with key stakeholders using a user-centric perspective. Use these insights to drive a user-centric perspective with product…,product manager,Product Marketing Manager,,"Remote in Santa Ana, CA",2022-08-04,,
Pall Corporation,USA,"  Support the development of the AM product roadmap in close collaboration with the commercial teams, product engineering, and the customers.",product manager,"Global Product Manager, Additive Manufacturing",full-time,"New York, NY+1 location",2022-07-17,3.5,
Syngenta,USA,"  Work closely with engineering to develop, plan, implement, and release new agronomic assessments. Manage and Maintain computer vision and artificial…",product manager,Computer Vision Technical Manager - Digital Product Biology,full-time,Florida,2022-08-16,4.1,
Nexeo Plastics,USA,"  Increase value through differentiation of offerings to customers through new product initiatives. Drive the portfolio planning of a specific supplier strategy,…",product manager,Product Manager,,"The Woodlands, TX 77380 (Grogan's Mill area)",2022-08-16,4.0,
FlashParking,USA,"  Define success metrics for your initiatives, own the results, and iterate to improve. Empathetic listening to end user pain points.",product manager,EV Consumer Product Manager,full-time,+1 locationRemote,2022-07-17,2.3,
Audible,USA,"  Experience in a digital environment, supporting development of online technology in a program/project/product or, technical program management role.",product manager,"Program Manager, Global Product Planning",full-time,"Newark, NJ",2022-07-17,4.1,
Dynatrace,USA,"  Report on, be accountable for, and provide recommendations to improve key performance metrics of your TSE team, including but not limited: ticket closure rates,…",product manager,Product Support Manager,full-time,"Detroit, MI 48226 (Downtown area)+1 location",2022-07-17,4.2,
Coterie Insurance,USA,  Define key metrics to track success or prioritize features. 4+ years of product manager experience. Work with engineering team and data scientists to ensure…,product manager,Data Product Manager,full-time,Remote,2022-08-11,,
Iron Mountain,USA,"  Our Product Marketing Managers work within assigned product categories to create compelling messaging and content, lead product launches, support demand…",product manager,Product Marketing Manager,,"Remote in Boston, MA 02133",2022-08-16,3.6,
Entera,USA,"  Gather, clarify, and prune data requirements for reports, visualizations, and application features. Understanding of technical tradeoffs in product development.",product manager,Data Product Manager,,"Remote in New York, NY 10013",2022-07-17,,
RealNetworks,USA,  You are just as comfortable developing user stories or creating basic mock-ups/wireframes for product concepts as you are presenting your industry analysis and…,product manager,Product Manager - Kontxt,full-time,"Seattle, WA 98134 (Industrial District area)+1 location",2022-08-10,3.5,
Cisco Systems,USA,  Strong product management experience in optical networking and the automation/management of optical networks. Typically requires BS/BA (EE/CS) or equivalent.,product manager,Routed Optical Networking Product Line Manager,,"San Jose, CA",2022-08-16,4.1,
ADMINISTRATIVE SERVICES COOPERATIVE,USA,  Do product and user testing; gathering insights and proposing idea for improvements. A genuine passion for making outstanding products that users love.,product manager,Associate Product Manager,undefined,"Los Angeles, CA",2022-07-29,,55000-65000
Saildrone,USA,"  Experience gathering user feedback, analyzing usage metrics, and performing user research. In the beginning, expect to spend your time driving features and…",product manager,Product Manager,full-time,"Alameda, CA 94501 (Alameda Point area)",2022-07-17,3.1,
Boston Scientific Corporation,USA,  Escalate and participate in resolution of potential product deficiencies for all applicable BSC products. Responsible for managing the Post Market Surveillance…,product manager,"Manager I, Product Complaint",,"Hybrid remote in Arden Hills, MN 55112",2022-07-17,3.9,
Alariss Global,USA,  Intermediate (4-9 years of relevant experience).,product manager,Product Manager,undefined,Remote,2022-07-17,,60480-70560
Center for Creative Leadership,USA,"  Additionally, this position creates and executes the overall program schedule each month, and manages resourcing for each moderated program.",product manager,Digital Learning Product Manager (Remote),undefined,"Remote in Greensboro, NC 27410",2022-07-29,4.1,95000-110000
Roofstock,USA,  Partner closely with product and engineering teams to build the go-to-market strategies for new features and products. Flexible time off and sick days.,product manager,Sr. Product Marketing Manager,full-time,+1 locationRemote,2022-07-17,3.6,
Conga,USA,  Analyze product metrics to understand product performance and usage. Work with owners and managers of other Conga products to ensure cross-product coordination.,product manager,Technical Product Manager-Remote USA,undefined,"Remote in Broomfield, CO",2022-07-17,3.7,125152
ACL Digital,USA,"  Document business requirements, user stories based on the discussion with the Business team, and other stakeholders.",product manager,Product Manager,,"Santa Clara, CA",2022-07-17,,
Humanity,USA,"  Experience leading all aspects of product management: that means identifying market opportunities, user research, defining product vision and roadmap,…",product manager,"Senior Product Manager, B2B",full-time,"Remote in New York, NY 10011",2022-07-17,4.2,
Henkel,USA,"  Supports innovation product launches with cross-functional teams, creating product article numbers and drive the timely completion, coordinate new product…",product manager,"Regional Product Manager, Americas",undefined,"Rocky Hill, CT 06067",2022-07-17,3.8,85000-100000
Costco Wholesale,USA,"  Bachelor’s degree in computer science or engineering, or equivalent training and experience. 5 + years experience in information technology, including leading…",product manager,Manager - IT Product Management - Costco Travel IT Delivery,full-time,"Dallas, TX+1 location",2022-08-05,4.1,
Boston Consulting Group,USA,"  Product Managers must possess a broad base of skills and knowledge spanning digital technology, strategy and business planning, user experience design,…",product manager,Senior Product Manager,,"Austin, TX",2022-08-12,4.2,
Boston Scientific Corporation,USA,  Collaborates with functional manager or director on quarterly budget issues. The Clinical Product Risk Manager I has a comprehensive skill set and thorough…,product manager,Clinical Product Risk Manager I,,"Hybrid remote in Arden Hills, MN 55112+1 location",2022-08-05,3.9,
WEX Inc.,USA,  Working with go-to-market teams to create and execute user adoption plans. Delivering the right product to the right users.,product manager,Product Manager,undefined,+3 locationsRemote,2022-07-17,3.3,77500-103000
Lyra Health,USA,  Drive product marketing plans to support new product revenue and adoption objectives for the products that you own. Proven success launching new products.,product manager,"Product Marketing Manager, Product",full-time,+1 locationRemote,2022-07-17,4.5,
Blocknative Corporation,USA,  Communicate product features and collaborate with non-technical teams. Having a strong sense of the relationship between product features and revenue drivers.,product manager,Product Manager,full-time,Remote,2022-07-17,,
TruHearing,USA,"  Manage product backlogs: create user stories for features, bugs, and tasks in alignment with projects and product vision and strategy; constantly prioritize,…",product manager,IT Product Manager,,"Draper, UT 84020",2022-07-30,3.7,
Unchained Labs,USA,"  PhD/MS in chemistry or chemical engineering. Create awareness for our workflow automation solutions, Junior and Big Kahuna.",product manager,Sr Product Manager,,"Pleasanton, CA+1 location",2022-07-17,2.8,
ACI Worldwide,USA,"  Familiarity with product design and user research tools, methods, and processes. Develop, manage, and communicate to design leadership key metrics on the health…",product manager,Product Manager,full-time,"Norcross, GA",2022-07-17,3.4,
Waystar,USA,"  Collecting direct customer feedback by organizing user tests, studying customer support incidents, administering user surveys, and visiting customers to study…",product manager,Product Manager,full-time,"Louisville, KY 40202 (Central Business District area)",2022-07-17,3.1,
Lenovo,USA,  2+ years of product or solution engineering experience. 2+ years of experience working with product managers. Bachelor degree in computer science/engineering.,product manager,Jr. Technical Product Manager,full-time,"Morrisville, NC",2022-07-17,3.9,
Nintendo of America Inc.,USA,"  Manage product testing team, providing support, vision, problem resolution, and planning. Analyze data-driven results to evaluate effectiveness of current…",product manager,"Manager, Product Testing (Certification)",,"Redmond, WA",2022-07-23,4.0,
"Strategic Education, Inc.",USA,"  The Product Manager works closely with the Lead Product Owner, product team and leadership to execute on the product vision to create an exceptional user…",product manager,Product Manager,full-time,+1 locationRemote,2022-07-30,3.8,
Thistle Health Inc.,USA,  Use quantitative and qualitative user data to build well-crafted products for end-users. Experience contributing to engineering discussions around technology…,product manager,Senior Product Manager- Digital Customer Experience,full-time,Remote,2022-07-17,3.4,
Sun Country Airlines,USA,  Effectively communicate the progress of the product roadmap. Obsess over the traveler experience and work backwards from their needs to develop product…,product manager,Product Manager Day of Travel,full-time,"Minneapolis, MN 55450",2022-07-17,3.5,
McGraw Hill LLC.,USA,  We would prefer 5+ years of experience in product management including time managing the full product lifecycle of a product line.,product manager,Senior Product Manager,undefined,"Remote in Columbus, OH 43240",2022-08-10,3.9,110000
Meta,USA,  Build relationships across Meta engineering teams and our data center operations organization to understand and represent their needs and pain-points into…,product manager,"Product Manager, Machine Learning",,+2 locationsRemote,2022-07-21,4.1,
SnapTravel,USA,"  You have worked on consumer-facing products with a strong awareness of product-building areas including engineering, design, analytics, and user research…",product manager,Senior Product Manager – eCommerce Shop (Remote),full-time,"Remote in San Francisco, CA",2022-07-30,,
GSK,USA,"  Create, drive, and manage AI project goals, the 'why' and the 'what' of each product, and metrics to measure success.",product manager,AI Product Manager,,"San Francisco, CA+4 locations",2022-07-17,4.1,
OnFrontiers,USA,"  Working cross functionally with product, marketing, customer support and sales team to drive high user engagement.",product manager,Product Marketing Manager,,"Remote in New York, NY",2022-07-17,,
Zendesk,USA,"  Set your engineering team for success by collaborating closely with them in sprint activities, providing them with relevant user stories, and guiding them in…",product manager,Growth Product Manager,,Remote,2022-08-12,4.1,
"Disney Parks, Experiences and Products",USA,"  Has a deep understanding of product objectives and priorities and translates product concepts into user stories, epics, and other appropriate product…",product manager,Product Manager,,"Kissimmee, FL+3 locations",2022-07-24,4.2,
YORK SPACE SYSTEMS,USA,  This role will work closely with our engineering teams and product managers to drive strategic supplier decisions that will enable the product vision and ensure…,product manager,Product Manager. Supply Chain,undefined,"Denver, CO 80204 (Auraria area)",2022-07-17,3.0,140000-200000
Coupa Software,USA,"  Design innovations and streamline user experiences to collect, reuse, and visualize supplier data across Coupa platform through onboarding and ongoing…",product manager,Product Manager,,"Seattle, WA+1 location",2022-07-27,4.0,
Zelis,USA,  Managing the Product Analytic platform (Pendo) to showcase utilization and engagement of high-value product features. 1–3 years of experience with Pendo.,product manager,Product Analytics Manager,full-time,Remote,2022-07-17,2.0,
Pitney Bowes,USA,"  You will responsible managing products and services throughout the entire lifecycle, gathering and prioritizing product and customer requirements, defining the…",product manager,Product Manager (Remote based anywhere in US),full-time,Remote in Illinois,2022-07-17,3.5,
Amex,USA,"  You will work among high performing product, process, and engineering teams. Support governance processes for assigned product(s).",product manager,Product Manager – Authorizations and Submissions,,"Phoenix, AZ",2022-07-17,4.1,
Blue Cross Blue Shield of Arizona,USA,"  Identify target audience profiles to reach optimal audiences for product/sales strategy. Maintain a deep understanding of products and services, sales strategy,…",product manager,"Manager - Product Marketing, Transformation",full-time,"Remote in Phoenix, AZ",2022-07-29,3.8,
Long Term Stock Exchange (LTSE),USA,"  Own and report on key metrics related to product engagement, funnel completion, roadmap, user feedback and ongoing initiatives.",product manager,Director of Product Management,undefined,Remote,2022-07-21,,180000-193500
Maersk,USA,  Provide regional input to product pricing strategy. Actively providing feedback to the organization on product performance. 2050 - Net zero CO₂ emissions.,product manager,Sustainable Product Manager (Remote,,"Remote in Florham Park, NJ",2022-07-17,4.1,
Noregon Systems,USA,"  They will be responsible for product planning and execution throughout the product lifecycle, including gathering and prioritizing product and customer…",product manager,Jr. Product Manager,full-time,"Greensboro, NC",2022-07-27,3.4,
Firestone Building Products,USA,  Instills and evolves use of Agile methodology for consistent product delivery including overseeing user story development and sprint planning.,product manager,CRM Product Manager,full-time,"Nashville, TN",2022-08-04,3.8,
Postman,USA,  At least 4 years of experience in a product management role working with design and engineering counterparts. Deeply understand the acquisition landscape of the…,product manager,"Growth Product Manager, Acquisition",,+2 locationsRemote,2022-08-16,,
McKinsey &amp; Company,USA,"  You will develop a deep understanding of the target market and, in partnership with key stakeholders and your pod, set an ambitious and clear product vision…",product manager,Product Manager - Game-Based Innovations Lab,,"Austin, TX 78701 (Downtown area)+1 location",2022-07-17,4.3,
Mercari,USA,  Experience delivering impactful products and features that are heavily informed by data as well as user research. 5+ years of Product Management experience.,product manager,"Product Manager, Shipping",undefined,"Palo Alto, CA",2022-07-17,3.9,113500
Instawork,USA,"  This role will work closely with product, design, operations, and engineering to create our outreach and rollout plans for some of our most important features…",product manager,Product Operations Manager,full-time,"San Francisco, CA",2022-08-11,3.6,
Ascensus,USA,"  Construct, maintain and communicate a product roadmap for assigned areas. Knowledge of Agile product development methodologies and practices.",product manager,Product Manager,undefined,+8 locationsRemote,2022-08-12,3.1,55000-134000
Chainlink Labs,USA,"  Weigh difficult tradeoffs, taking into account product, customer, engineering and security requirements against delivery time and resources.",product manager,Senior Product Manager,full-time,Remote,2022-07-17,,
TikTok,USA,"  Own customer onboarding and training, organize routine workshops and webinars on new product features, best practice sharing, and feedback collection.",product manager,"Product Operations Manager, TikTok Ads Creative &amp; Ecosystem",,"Austin, TX 78745+4 locations",2022-07-17,3.3,
Schaffhausen Institute of Technology,USA,"  Monitor competition (acquisitions, pricing changes and new products and features). Set, monitor and report on product growth/marketing/sales targets.",product manager,Product marketing manager,full-time,Remote,2022-07-17,,
Total Expert,USA,"  Leading within platform product management requires coordinating product activities from vision to implementation, including engaging large enterprise customers…",product manager,Sr. Product Manager - Platform,full-time,Remote,2022-08-03,4.0,
Exabeam,USA,"  In addition to your own experience, you will rely on interaction with customers and partners to understand requirements and pain points, Engineering to…",product manager,Product Manager – Security Applications (Open to US Remote),full-time,"Remote in Foster City, CA",2022-07-17,2.8,
Voyage SMS,USA,  You are familiar with common marketing and engineering. You have a basic understanding of running productive product meetings.,product manager,Product Manager,full-time,"Remote in Santa Monica, CA",2022-07-17,,
Labelbox,USA,"  You will practice full-cycle product management, design and develop product features iteratively and collaboratively.",product manager,Senior Product Manager,full-time,Remote,2022-07-17,,
Content Square,USA,  Create and maintain product vision communication output. Facilitate the creation of product vision and keep communication material updated.,product manager,Product Strategy Manager,full-time,"Remote in New York, NY+1 location",2022-07-17,4.3,
Meta,USA,"  12+ years of software industry experience, including systems engineering, hardware engineering, or technical product/program management experience.",product manager,"Group Manager, Product Technical Program Management",,+6 locationsRemote,2022-07-17,4.1,
Alter Domus,USA,"  Test new features and support our quality control team on documenting test plans; Furthermore, the Platform Delivery Manager will answer system support tickets,…",product manager,Allvue Product Delivery Manager,,"Remote in Chicago, IL",2022-08-16,3.3,
PayPal,USA,"  Define, prioritize, and validate the user stories for PayPal's notifications authoring and publishing tools for all stakeholder groups (product, engineering,…",product manager,Product Manager,full-time,Remote in Arizona+18 locations,2022-07-26,3.9,
Dialog Semiconductor,USA,  P&amp;L responsibility for Automotive GreenPAK product-line. Prepare new product proposals and obtain approval for new design starts.,product manager,Automotive Product Marketing Manager,,"Chandler, AZ 85226+1 location",2022-07-17,4.0,
Ascension,USA,"  2 years working on and delivering technology-powered products as either a product manager, product owner, product designer, engineer, data analyst, data…",product manager,Product Manager - Clinical Experiences,full-time,"Remote in Austin, TX 78759+1 location",2022-08-10,3.6,
Valmet Inc.,USA,  Work with the Application Engineers and design engineering to provide plate recommendations to support sales growth. 70 – 80% Mill visits and customer meetings.,product manager,Product Sales Manager - Refiner Segments,full-time,"Seattle, WA+4 locations",2022-07-17,3.3,
Principal Financial Group,USA,  10 years of product management experience. High communication and collaboration with engineering teams. Non-sales positions have the opportunity to participate…,product manager,Product Manager II,undefined,"Remote in Des Moines, IA 50392",2022-08-06,3.9,103000-162000
UnitedHealthcare,USA,"  Supports operations and training leads in development of training materials, user guides, and FAQs for new product features and workflows.",product manager,"Product Manager, UnitedHealthcare Rewards - Telecommute",undefined,"Remote in Minneapolis, MN 55421+13 locations",2022-07-17,3.6,82100-146900
