company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Macy’s,USA,"  Knowledge of design patterns: Object-oriented development, client-side MVC. A customer-centric mentality/passion for building products with great UX.",software engineer,Early Careers Software Engineer - SOEE - 6988,full-time,"Johns Creek, GA 30097+19 locations",2022-07-17,3.6,
Zebra Technologies,USA,  Runs software tests designed by more experienced engineers. They will perform system integration of software and hardware to maintain throughput and program…,software engineer,"Firmware/Software Engineer, I",undefined,"Remote in Lincolnshire, IL 60069+2 locations",2022-08-16,3.8,62500-93800
Symbotic,USA,The page you are looking for does not exist Search for…,software engineer,Software Support Engineer,full-time,"Wilmington, MA 01887",2022-08-11,3.0,
Kaiser Permanente,USA,  Three (3) years experience working on project(s) involving the implementation of software development life cycle(s) (SDLC).,software engineer,Software Quality Assurance Engineer,full-time,"Downey, CA",2022-07-17,4.1,
LOCKHEED MARTIN CORPORATION,USA,"  The candidate should be a well-rounded software developer with broad experience, but with a focused interest in Linux including security, containers, scripting,…",software engineer,Software Engineer Asc (Linux) - ENTRY LEVEL,,"Remote in Manassas, VA 20110+10 locations",2022-07-28,4.0,
Fairfax County Public Schools,USA,"  Five (5) years of progressively more responsible experience with information systems development, one (1) year of which shall have included system development…",software engineer,Software Engineer,full-time,"Fairfax County, VA",2022-07-17,4.0,
HSTechnologies,USA,  Reduce the IO operations on the YARN side as the data movement is very huge between the tables as the data in tables may spawn upto 7TB.,software engineer,Software Engineer,,"Bentonville, AR+4 locations",2022-07-17,,
Carta,USA,"  We build software to help new funds launch, investors to track analytics and performance, for fund accountants operating the books and financial records for…",software engineer,Software Engineer,,"New York, NY+5 locations",2022-07-17,3.6,
Mayo Clinic,USA,"  Knowledge of professional software engineering practices &amp; best practices for the full software development life cycle, including coding standards, code reviews…",software engineer,IT Software Engineer - Remote,undefined,"Rochester, MN+2 locations",2022-08-05,4.0,92706-129792
Siuvo,USA,  The important skills for this position are Javascript and React or React Native (for building both our mobile and web app). Desire and ability to learn.,software engineer,Frontend Software Engineer,,"Princeton, NJ 08540",2022-07-17,,
CoStar Group,USA,"  Proficiency with at least one object-oriented programming language, C# preferred. You will be responsible for full lifecycle software development required to…",software engineer,Associate Software Engineer,full-time,"San Francisco, CA 94111 (Financial District area)+22 locations",2022-08-16,2.9,
Adobe,USA,"  Strong knowledge of software QA methodologies, tools, and processes. Experience with testing large, scalable systems.",software engineer,Software Quality Engineer,undefined,"Denver, CO 80206 (Congress Park area)+5 locations",2022-07-17,4.3,79400-103100
Ping Identity,USA,"  Experience building scalable cloud-based applications. Experience with cloud development tools (Git, GitLab, Jenkins, Docker, Kubernetes).",software engineer,Software Engineer,undefined,"Remote in Austin, TX 78750+3 locations",2022-07-17,4.1,85000-120000
Rely Systems,USA,"  Participate in software modeling and simulation. Integrate new software solutions with existing systems. Design, code and debug complex software applications.",software engineer,Software Engineer – Powerbuilder,contract,"Franklin Lakes, NJ+2 locations",2022-07-17,,
NCube,USA,"  PE 5% Taxes compensations, accountant assistance. To have at least 3 years of experience in front end development. To be fluent in English (written and spoken).",software engineer,Frontend Software Engineer,,+8 locationsRemote,2022-07-17,,
Visa,USA,  Coordinate engineering activities across the delivery of the project and work with engineers to ensure they are delivering quality and efficiently against…,software engineer,"Staff Software Engineer - Java, JavaScript, with SQL and Lin...",full-time,"Hybrid remote in Atlanta, GA+1 location",2022-08-11,3.9,
Mountain America Credit Union,USA,  Help train and mentor less experienced software quality engineers. Minimum 3 years of software quality engineering experience.,software engineer,Software Quality Engineer,full-time,"Sandy, UT 84070",2022-08-14,3.9,
Maxar Technologies,USA,  5 years of non-internship professional software development experience. Perform peer reviews and create test cases and procedures to verify software…,software engineer,Senior Data Processing Software Engineer,undefined,Remote,2022-07-17,3.5,94000-156000
Ericsson,USA,"  Experiences in microservice software architecture, design, and implementation. Demonstrated experience translating business and technical requirements into…",software engineer,Software Engineer-Java,,"Los Angeles, CA",2022-08-14,4.1,
Trend Micro,USA,"  Active participation in agile ceremonies to plan and execute software test plans. Experience with one of the Object oriented programming language (Java, Python)…",software engineer,Jr. Software Development Engineer in Test,full-time,"Austin, TX 78758 (The Domain area)+7 locations",2022-07-17,4.0,
Phemak,USA,"  Green Card Sponsorhip under PERM process. CITIZEN/ GREEN CARD/ H1B -- all. Software Engineers needed in Princeton, NJ area.",software engineer,Computer Software Engineers,full-time,"Princeton, NJ 08540",2022-07-17,,
Virginia VA Military Institute,USA,"  Information retrieval, machine learning, artificial intelligence, statistics, and analytics. Candidates must be interested in software development for…",software engineer,Junior Software Engineer,full-time,"Lexington, VA",2022-08-02,,
Swift Solar,USA,"  On a typical day, you will develop and test front-end code to improve the user interface of our data management system, or improve the pipeline system which…",software engineer,Software Engineer,full-time,"Remote in San Carlos, CA 94070",2022-07-17,4.0,
P3I Incorporated,USA,  Develop production-quality python and C/C++ code in conjunction with a team of other engineers and scientists to advance the state of the art in machine…,software engineer,Software Engineer,full-time,"Hybrid remote in Lexington, MA",2022-08-03,4.8,
WarnerMedia,USA,  Paid time off every year to volunteer for eligible employees. Co-Ops are 6 month programs designed to train and develop early career talent.,software engineer,"WB Games Co-Op, Gameplay Software Engineer",full-time,"Remote in Kirkland, WA+8 locations",2022-08-15,3.8,
Light &amp; Wonder,USA,"  Software Development Engineer: Plans, designs, develops and tests software systems or applications for software enhancements and new products including cloud…",software engineer,Associate Software Engineer,full-time,"Las Vegas, NV+9 locations",2022-08-12,5.0,
Welcome Homes,USA,  Optional: We offer every employee the option to own all equipment purchases through our 50/50 program. Bonus: Ruby on Rails experience or a similar backend…,software engineer,Front-End Software Engineer,undefined,"New York, NY 10010 (NoMad area)",2022-07-17,,125000-140000
Performance,USA,  These safety critical systems will primarily involve embedded software for the avionics and medical device industries.,software engineer,Software Engineer - Recent/Upcoming Graduates,full-time,"Cedar Rapids, IA 52404+6 locations",2022-08-12,,
Micron,USA,"  Proficient understanding of client-side scripting and JavaScript frameworks, including jQuery. Design, engineering and implementation of application security…",software engineer,Software Engineer- IT Supply Chain,,"Atlanta, GA 30345",2022-07-17,3.7,
Dow Jones,USA,"  Knowledge will be required around specific operating systems and related programming languages which in my team are Node.js, .net, Javascript, HTML, CSS and…",software engineer,Software Engineer,,"Princeton, NJ 08544+27 locations",2022-07-17,3.9,
Forsta,USA,  Degree in Data Sciences or Data Analysis would be great for this role. 2-3 years’ experience in a similar environment (Application Support) with comparable…,software engineer,Software Support Engineer (Visualizations Support),full-time,"Indianapolis, IN",2022-08-14,5.0,
Mercury Systems,USA,  Good interpersonal skills and ability to work with engineers from other disciplines. Conferring with engineering staff and project managers to obtain…,software engineer,Software Engineer I,,"Torrance, CA 90501+1 location",2022-08-06,3.0,
Amsted Rail Company Inc,USA,  Knowledge of C++ and Python software development. Appetite for solving problems and creating solutions through software programming.,software engineer,Robotics Software Engineer Co-Op,full-time,"Granite City, IL 62040+1 location",2022-07-17,3.4,
Gentex Corporation,USA,"  1-3 Years of experience writing logical and maintainable object-oriented software. Actively learning through experimentation when tackling new problems, using…",software engineer,Software Engineer I,full-time,"Zeeland, MI+3 locations",2022-07-17,3.6,
Hexagon Bio,USA,"  Strong coder with extensive expertise in one or more programming languages such as python, JavaScript, Java, or something similar. Equity and a 401(k) plan.",software engineer,Software Engineer,,"Menlo Park, CA 94025",2022-07-17,,
Procter &amp; Gamble,USA,  They work with small Development Teams owning the Sprint Backlogs. They continuously look for opportunities to create more efficient interface processes…,software engineer,IT Software Engineer - Band 1,full-time,"Cincinnati, OH+2 locations",2022-08-09,4.1,
Atronix Engineering,USA,  Accomplishments are rewarded with pay raises and bonuses.,software engineer,Software Engineer,,"Peachtree Corners, GA 30071",2022-07-17,3.8,
P2 Energy Solutions,USA,  The Associate Software Engineer will primarily be responsible for developing software for a P2 Software suite.,software engineer,Associate Software Engineer,full-time,"Houston, TX 77010 (Downtown area)+2 locations",2022-08-10,3.2,
WalkWater Technologies,USA,  Design software or customize the software for client use with the aim of optimizing operational efficiency. Analyze user needs and develop software solutions.,software engineer,Software Engineer,,"San Jose, CA",2022-07-17,3.0,
"Dovel Technologies, LLC",USA,"  Design, test and develop the software to meet requirements. Experience with client-sde and server-side frameworks, planning and prototyping new applications,…",software engineer,Software Engineer IV,full-time,+15 locationsRemote,2022-07-17,,
Cimpress Technology,USA,"  Grow your skills every day by working on challenging problems with talented engineers, and champion best practices to help grow others.",software engineer,"Back End Software Engineer, US Remote",,"Remote in Waltham, MA 02451",2022-08-04,3.7,
DELUXE CORPORATION,USA,"  Work closely with executive leadership, product managers and other software engineers to develop new product offerings and improve existing SAAS solution for…",software engineer,Software Engineer 5,full-time,"Atlanta, GA+23 locations",2022-08-12,3.1,
GRAMMATECH,USA,This position will focus primarily on server-side development in Python and SQL with occasional work on other parts of the system.,software engineer,Software Engineer – CodeSonar Team (Entry Level),full-time,"Ithaca, NY 14850+1 location",2022-07-17,,
SolarWinds,USA,"1-5 years UX/UI design experience. 1-5 years working within the tech industry. Collaborate with Project Managers, Product Marketing Managers and cross…",software engineer,Associate Software Engineer,,"Austin, TX 78735 (East Oak Hill area)+4 locations",2022-08-11,3.4,
Veridic Solutions,USA,Integrate software components into a fully functional software system. Prepare software verification plans and quality assurance procedures.,software engineer,Software Engineer,full-time,+22 locationsRemote,2022-07-17,3.5,
Oriontek,USA,Oriontek seeking Software Engineer to develop and test computer software client server/web based/message based/cloud based/data warehousing applications…,software engineer,Software Engineer,full-time,"Cumming, GA 30041+1 location",2022-07-17,,
General Atomics and Affiliated Companies,USA,"Develop software design documentation and software design modeling. Communicate software requirements and design with the software development group, management…",software engineer,Software Engineer - Air Force,full-time,"Poway, CA+30 locations",2022-07-17,3.7,
Ultralight,USA,"As the founding software engineer, you will be an integral part of everything engineering, from product development to setting up infrastructure to testing.",software engineer,Founding Software Engineer,,"Remote in New York, NY",2022-07-17,,
NetApp,USA,"Experience in object-oriented programming in Python, Go or Perl. The candidate should be self-driven, with a strong quality and development background and…",software engineer,Software Engineer,,"Research Triangle Park, NC+26 locations",2022-07-17,4.1,
WeaveGrid,USA,"You understand Agile software development, DevOps practices, and the meaning of quality assurance. Complete a coding assessment demonstrating your abilities as…",software engineer,Software Engineer - Front End,,"Remote in San Francisco, CA",2022-07-17,,
Dakota Software,USA,Work within the engineering model where engineers are expected to be able to design and execute the necessary work to ensure quality in their own code as well…,software engineer,Full Stack Software Engineer,full-time,Remote,2022-07-20,,
CLEAResult,USA,"Extensive experience building complex applications using object-oriented JavaScript/TypeScript leveraging the best of modern Web frameworks (ESNext, Vue, React,…",software engineer,Software Engineer (Full-stack),undefined,"Austin, TX 78746",2022-07-17,3.2,120000-140000
Mountain State Software Solutions (MS3),USA,"Strong project and/or internship coursework in Object-Oriented Programming. Mountain State Software Solutions offers a comprehensive, three-phase training…",software engineer,Junior Software Engineer,,"Washington, DC+2 locations",2022-07-17,5.0,
PAE,USA,"Work with team to design, implement, and maintain software/firmware for real-time data acquisition, embedded microprocessor systems and support software to…",software engineer,Software Engineer,full-time,"Stennis Space Center, MS+1 location",2022-07-17,3.0,
OtterTune,USA,Professional software engineering experience building out service-oriented and/or data infrastructure. Professional full-stack experience building applications…,software engineer,"Software Engineer, Full-Stack",full-time,Remote,2022-07-17,,
Piper Companies,USA,"Keywords: software engineer, software engineering, algorithms engineer, algorithms engineering, software, algorithms, algorithm implementation, numeric code…",software engineer,Software Engineer - Algorithms,undefined,+60 locationsRemote,2022-08-13,4.5,140000-150000
Edmunds.com,USA,"On-going career development sessions and an annual learning event. You will be using Java and Javascript to build fast, resilient, highly available and scalable…",software engineer,Software Engineer,full-time,"Remote in Santa Monica, CA 90404+1 location",2022-07-17,3.4,
Citrix,USA,"  You also possess a good understanding of the software development life cycle process, computer science fundamentals, operating systems, computer networking, and…",software engineer,Software Engineer (2023),full-time,"Fort Lauderdale, FL 33309+126 locations",2022-07-30,4.0,
Qverge,USA,"  Develop SSIS packages, SQL stored procedures, tables, views. Duties: Provide technical knowledge for managing large and complex databases for data warehousing…",software engineer,Software Engineer (Data),full-time,"Alpharetta, GA 30022",2022-07-17,,
Arrive Logistics,USA,  You have solid experience with React (or similar modern FE Framework) and Node/Express. Build relationships and take part in learning opportunities through our…,software engineer,"Full Stack Software Engineer (JavaScript), Special Projects",full-time,"Hybrid remote in Chicago, IL",2022-07-17,3.1,
Conga,USA,"  As a Senior Software Development Engineer at Conga, you will be directly involved in driving value for our customers while sharpening the skills you already…",software engineer,Sr Software Engineer,undefined,"Remote in Broomfield, CO+4 locations",2022-07-17,3.7,142229
MESSI,USA,  The Software Engineer (for Embedded Systems Development) is responsible for participating with an engineering team in the creation of an energy storage system…,software engineer,Software Engineer,,"Corona, CA 92879",2022-07-17,,
4C Insights,USA,"  Work with other engineers, product mangers, designers and leadership to turn our vision into a concrete roadmap every quarter.",software engineer,Software Development Engineer (Backend),full-time,"Remote in Seattle, WA 98119+2 locations",2022-07-17,,
10x Banking,USA,"  Building asynchronous flows using Kafka or similar. As a Software Engineer in the Data and Analytics team, you are passionate about working with cutting-edge…",software engineer,Software Engineer,,+1 locationRemote,2022-08-15,,
"Chameleon Consulting Group, LLC",USA,  The role provides an opportunity to shape service component interactions and architect data models for flexible and efficient data retrieval and analytics.,software engineer,Software Engineer - Data Junkie,undefined,Remote,2022-07-17,,120000-180000
Listrak,USA,"  Bachelor's Degree in Computer Science or similar field, or equivalent work experience. Intermediate knowledge of C# or similar programming language.",software engineer,Software Engineer - All Levels (Remote Optional),,"Remote in Lancaster, PA",2022-07-27,3.0,
Nelnet,USA,"  Responsible for designing, creating, maintaining, auditing and improving integrations between enterprise software solutions and school's software systems.",software engineer,Software Engineer - NBS,undefined,"Omaha, NE+4 locations",2022-08-09,3.5,60000-70000
Demo160: Core Template TEMC,USA,  We are looking for a Senior Python Developer to build functional and efficient server-side applications. Your ultimate goal is to create high-quality products…,software engineer,Software Engineer - Python,full-time,"San Jose, CA 95113 (Downtown area)+1 location",2022-07-17,,
Stryker,USA,"  Independently design and implement software components using mathematical methods such as 3D geometry, optimization, linear algebra, machine learning, deep…",software engineer,Senior Staff Software Engineer - Scientific Software (REMOTE...,undefined,"Remote in Fort Lauderdale, FL+4 locations",2022-08-11,3.8,107300-228200
Trimble,USA,"Trimble Inc. is proud to be an Equal Opportunity and Affirmative Action Employer and considers qualified applicants for employment without regard to race,…",software engineer,Software Engineer,full-time,"Remote in Helena, GA 31037+19 locations",2022-07-17,3.7,
JD Software Inc.,USA,"  Determine feasibility of software design within project time and cost constraints. An understanding of programming languages, component oriented development…",software engineer,Junior Software Engineers,,"Salem, MA 01970+1 location",2022-07-17,,
Zscaler,USA,  Hands-on experience creating and optimizing scalable REST applications for a public cloud. Take end-to-end ownership of the design and implementation of core…,software engineer,"Software Engineer, Backend Java/RestAPI",full-time,"San Jose, CA 95134 (North San Jose area)+9 locations",2022-07-17,3.8,
Radian,USA,"Ability to mentor peers and train colleagues. Familiarity and understanding of software installations and troubleshooting (e.g. MS Office, Outlook, Adobe).",software engineer,Service Delivery Engineer,undefined,"Remote in Bethesda, MD 20814+1 location",2022-07-17,3.5,57425-89002
"Bluestaq,",USA,"Demonstrates a solid understanding of software development foundations. To be eligible for a clearance, US Citizenship is required, and an employee must agree…",software engineer,Software Engineer,undefined,"Colorado Springs, CO 80903 (Central Colorado Springs area)+9 locations",2022-07-17,,74614-117132
Addepar,USA,"You'll join Addepar's Software Platform group, and work day-to-day with your squad to build Addepar's in-house design system and ensure its successful adoption.",software engineer,Frontend Software Engineer - Design Systems,,"Remote in New York, NY+1 location",2022-07-17,4.5,
Amazon.com Services LLC,USA,2+ years of non-internship professional software development experience. Programming experience with at least one software programming language.,software engineer,"Software Development Engineer , AWS Managed Services",undefined,+126 locationsRemote,2022-07-17,3.5,158100-213800
Paycor,USA,"Our Employee Stock Purchase Plan, which enables you to buy PYCR stock at a discount. 401(k) with $.65 match for every dollar contributed up to 6% of eligible…",software engineer,Software Engineer I,,+5 locationsRemote,2022-07-17,3.1,
Xero,USA,"Create software - Care deeply about customer problems and technical excellence, develop high quality and scalable software, and coach others to do the same.",software engineer,Senior Software Engineer - Permanent Remote,,+1 locationRemote,2022-08-03,4.4,
Other World Computing,USA,Maintaining and upgrading existing software. Experience in software development methodologies. Improving the performance of existing software.,software engineer,Software Engineer - Remote,full-time,"Remote in Austin, TX 78746",2022-07-17,2.7,
"Alteryx, Inc.",USA,Alteryx intends to combine its leading low code/no code analytics solution with Trifacta’s cloud native capabilities to offer flexible deployment options — on…,software engineer,Software Engineer,full-time,"San Francisco, CA+9 locations",2022-08-12,3.9,
Convergent IT Solutions,USA,"Software Engineer: Develop &amp; modify Web Based Applications using open source Java technologies (Java, JSPs, Servlets, WebServices, AJAX) for Enterprise systems.",software engineer,Software Engineer,,"Manassas, VA 20110+1 location",2022-07-17,,
VSP Global,USA,"Completes the design, construction, development, testing, implementation, and technology delivery for business needs throughout VSP Vision.",software engineer,Software Engineer - Eyefinity,full-time,+1 locationRemote,2022-07-17,3.7,
"Bio-Rad Laboratories, Inc.",USA,3-5 years testing experience with Desktop applications and System Level testing. Bio-Rad Employee Benefits include FREE health insurance option for employees…,software engineer,Software QA Engineer,,"Pleasanton, CA 94588+1 location",2022-07-17,3.7,
DocSend,USA,"Software engineers work at all levels of the stack to deliver software - everything from syncing exabytes of data , to staying in flow with Dropbox Paper , to…",software engineer,Software Engineer,,+4 locationsRemote,2022-07-17,,
Relativity Space,USA,"Experience with software development processes including source control, bug tracking, and design documentation. Experience in object-oriented programming.",software engineer,Software Engineer I,,"Long Beach, CA+5 locations",2022-07-17,4.3,
Telnet Inc,USA,Duration: Long term contract Must have skills: - Python scripts Excel Macros programming VBA (Visual Basic…,software engineer,Software Engineer,contract,California+2 locations,2022-08-13,3.5,
Infinity Systems Engineering,USA,"Familiarity with Agile Methodologies and the full software development cycle. Applies the appropriate standards, processes, procedures, and tools throughout the…",software engineer,Software Engineer (Entry to Senior levels),undefined,"Longmont, CO+3 locations",2022-07-17,5.0,106000-160000
Boston Scientific Corporation,USA,"  Use software version control, issue tracking, requirements and task management tools in day-to-day work. Experience deploying web applications in a cloud hosted…",software engineer,Software Engineer I,,"Hybrid remote in Rochester, MN 55901+11 locations",2022-07-17,3.9,
Progressive Leasing,USA,  You will serve as one of several software engineers specializing in Infrastructure as Code. You want to implement and set direction for how software engineers…,software engineer,DevOps Engineer (Remote),full-time,"Dallas, TX+1 location",2022-08-16,3.6,
USC,USA,"  Manages work activities against the software development lifecycle. Excellent written and oral communication skills, able to provide both detailed information…",software engineer,Software Engineer,,"Los Angeles, CA+5 locations",2022-07-31,4.1,
Peraton,USA,"  Ensures software standards are met. Confers with systems analysts, engineers, programmers, and others to design system and to obtain information on project…",software engineer,Front End Software Engineer - Entry Level,undefined,"Herndon, VA 20171+14 locations",2022-07-27,3.3,106400
Publix,USA,"  1+ years software engineering experience. As a technologist, you will work closely with our vendors, our team’s product owners as well as other pharmacy team…",software engineer,Software Engineer,undefined,"Lakeland, FL 33801 (Downtown area)+22 locations",2022-08-06,4.0,81640-133445
National Security Agency,USA,  Integrating off-the-shelf and government developed software. An Associate's degree plus 5 years of relevant experience may be considered for individuals with in…,software engineer,Software Engineer,undefined,"Fort Meade, MD",2022-07-17,4.1,74682-93062
Stryker,USA,"  You will work cooperatively with R&amp;D, Quality, Manufacturing, Regulatory, Clinical, Marketing and Project Management to ensure project success and contribute to…",software engineer,Software Test Engineer (Entry Level) - Advanced Quality,,"Portage, MI+2 locations",2022-07-17,3.8,
"Garmin International, Inc.",USA,"  In this role, you will be responsible for building upon existing software solutions to develop basic software for Garmin products and/or applications.",software engineer,Software Engineer 1,full-time,"Salem, OR 97302 (Salem Municipal Airport area)+63 locations",2022-07-28,3.7,
MasterCard,USA,"  Codes, tests, debugs, and documents fault tolerant, maintainable, and scalable API solutions; enhances existing code to ensure that production systems continue…",software engineer,Software Engineer,full-time,"Hybrid remote in Salt Lake City, UT+70 locations",2022-08-02,4.0,
Nexcess,USA,  Deep experience with software system design. This is a 100% remote position working on a remote-first team building highly scalable software solutions used…,software engineer,Software Engineer - WordPress,full-time,Remote,2022-07-17,3.0,
DuskRise,USA,"  5 years of related experience. Experience with writing secure software, especially as it deals with untrusted input.",software engineer,Software Engineer,full-time,"Remote in New York, NY",2022-08-10,,
Expedia Group,USA,  Develop and test sophisticated or non-routine software applications and related programs and procedures to ensure they meet design requirements.,software engineer,Software Development Engineer II,full-time,"Seattle, WA 98119 (Queen Anne area)+44 locations",2022-08-02,3.9,
Coupa Software,USA,"  We take care of our employees every way we can, with competitive compensation packages, as well as restricted stock units, an Employee Stock Purchase Program …",software engineer,Software Engineer,,"Remote in Boston, MA+19 locations",2022-07-17,4.0,
Focused Labs,USA,  Integrated with GM OnStar to remotely control a vehicle. Pair program with teammates and clients to build software and continuously grow together.,software engineer,Software Engineer,undefined,"Remote in Denver, CO 80239+4 locations",2022-07-17,,75000-150000
GE Digital,USA,  You have experience with software that gets deployed on the cloud and maybe even on-premises within a customer’s data center. You have expertise in Java.,software engineer,Software Engineer,,Remote in Colorado+8 locations,2022-08-05,3.3,
Illumina,USA,"  Develop test infrastructure and tools to analyze large genomic datasets on-premises (DRAGEN server and HPC) and in the cloud (AWS, Azure, or Google cloud).",software engineer,Bioinformatics Software Engineer 1,full-time,"San Diego, CA",2022-08-09,3.6,
Bright Health,USA,  Identify cases where deliverables may not meet the planning calendar and work with management on development of remediation or alternatives so that the testing…,software engineer,Quality Assurance Engineer,,+1 locationRemote,2022-08-16,2.1,
Splunk,USA,  Solid experience with custom connector development and auth policy (Oauth JWT flow &amp; pkce flow etc. with outbound calls) implementation using java.,software engineer,"Software Engineer, Mulesoft Integrations (Remote US Availabl...",undefined,"Remote in Plano, TX 75023+31 locations",2022-08-16,4.2,95000
"Amyx, Inc.",USA,  Analyzes software and code requirements. Integrates software with existing systems. Monitors software testing and quality assurance.,software engineer,Software Engineer,full-time,"Remote in Fort Belvoir, VA 22060+3 locations",2022-07-17,4.1,
West Bend Mutual Insurance Company,USA,"  Design, develop, test, and support cloud native services and applications that allow insurance agents to sell West Bend Personal Lines insurance.",software engineer,Software Engineer,full-time,"West Bend, WI 53095+2 locations",2022-07-17,4.1,
Sagitec,USA,"  Proven ability to develop task plans, manage time effectively across simultaneous project activities, and meet target deadlines. At least two years of .",software engineer,Software Engineer,undefined,Remote,2022-07-17,4.5,80000-100000
Apple,USA,"  Architect, design and implement highly available and scalable enterprise solutions that can match Apple volumes - Ability to distinguish/combine relevant SQL…",software engineer,Java Software Engineer,,"Cupertino, CA+26 locations",2022-08-16,4.1,
thredUP Inc,USA,  Ability to work well with non-engineer stakeholders. Competitive salary (we leverage market data) + stock. 4-day work week with Fridays off.,software engineer,Frontend Engineer,full-time,Remote,2022-08-03,2.9,
Ocient,USA,  Experience with systems software development on Linux. You will work closely with some of Chicago's most talented software engineers to solve complex problems…,software engineer,Software Engineer I,,"Remote in Chicago, IL+3 locations",2022-07-17,,
PagerDuty,USA,"  From day one, you'll be designing, coding, testing and shipping backend applications, microservices, APIs or front-end interfaces that ensure we deliver secure,…",software engineer,Software Engineer 2 - Developer Foundations,on call,"Remote in Atlanta, GA",2022-08-16,4.0,
Hulu,USA,"  Work samples demonstrating experience in building great user interfaces. Work closely with UX designers, product managers, and engineering leadership to create…",software engineer,"Software Engineer, Client Applications",,"Seattle, WA",2022-07-17,3.8,
"American Rheinmetall Vehicles, LLC",USA,"  Responsible for the design, architecture, development and integration of complex military combat vehicle software based systems.",software engineer,Software Engineer,undefined,"Sterling Heights, MI 48312+1 location",2022-08-06,,100000
Wisk Aero,USA,"  10+ years of hands-on experience in embedded software design and certification for commercial aerospace. Great interpersonal skills, empathetic, compassionate,…",software engineer,Software Certification Engineer,full-time,+2 locationsRemote,2022-07-17,5.0,
Alight,USA,"  Experience with at least one scripting language (bash, python, PowerShell). Experience with version control systems (preferably Git).",software engineer,Junior Cloud Engineer - VIRTUAL!,undefined,"Remote in Chicago, IL 60601+2 locations",2022-07-17,3.1,80000
Wostmann and Associates,USA,"  Familiarity with software development methodologies. We provide software engineering, technology integration, system analysis, project management, quality…",software engineer,Software Engineer,full-time,"Juneau, AK 99801 (Downtown area)",2022-07-17,,
US House of Representatives,USA,"  Influence project planning and design using usability research, analytics, and other metrics. The role involves diverse responsibilities — you might be writing…",software engineer,Software Engineer,undefined,"Washington, DC 20515 (Southwest Federal Center area)",2022-08-09,4.2,137965-173900
Computershare,USA,"  As one of our Software Engineers, you will be responsible for designing, developing and maintaining applications software, including research, design,…",software engineer,Software Engineer - .NET (100% Remote - US Wide),undefined,"Remote in Canton, MA 02021+1 location",2022-07-17,3.4,83000-124000
Cisco Talos Intelligence Group,USA,"  Collaboration with similarly innovative interdisciplinary teams to meet efficacy goals. Statistics, probability, and machine learning.",software engineer,"Software Engineer - Data, ML",,Remote,2022-08-09,,
Yelp,USA,"  Strong grasp of software systems design and architecture. You may also be offered a bonus, restricted stock units, and benefits.",software engineer,Software Engineer – Core iOS (Remote),undefined,Remote,2022-07-17,3.4,88000-220000
Orion Advisor Solutions,USA,"  Familiar with Agile project management and software development methodologies. High attention to detail, pride yourself on delivering intuitive software that is…",software engineer,Software Engineer,full-time,"Omaha, NE+3 locations",2022-07-17,3.0,
Akraya Inc.,USA,  1+ years of experience in software development. Programming experience with at least one software programming language.,software engineer,Software Dev Engineer I: 22-04139,contract,"Remote in Arlington, VA 22202+31 locations",2022-07-17,3.6,
TecAce,USA,  We are seeking Software Engineers in entry and experienced level candidates with excellent programming knowledge. Korean language will be a plus.,software engineer,SOFTWARE ENGINEER,,"Bellevue, WA 98004 (North Bellevue area)",2022-07-19,,
Lowe's,USA,  Assists with translating business requirements and specifications into code modules and software solutions with guidance from senior colleagues; provides…,software engineer,Associate Software Engineer- Backend,undefined,"Mooresville, NC 28117+3 locations",2022-07-17,3.5,54000-110000
Blizzard Entertainment,USA,"  1-3 years+ experience in a professional software engineering environment. Work with designers, artists and other engineers to bring AI characters to life.",software engineer,"Associate Software Engineer, Gameplay AI - Overwatch",,"Irvine, CA 92618+2 locations",2022-07-17,3.9,
Sparksuite,USA,"  And of course, there will be bugs to fix and OS releases to stay up-to-date with along the way. A solid understanding of JavaScript and React is required.",software engineer,Mobile Software Engineer (React Native),undefined,"Spring, TX 77386",2022-08-06,5.0,85000-100000
PlatformQ Education,USA,"  Expertise with core software development concepts such as object-oriented programming, dependency injection/IoC, distributed systems, etc.",software engineer,Software Engineer,full-time,"Remote in Needham, MA",2022-07-17,,
InEight,USA,"  Conceptual understanding of software development process. Prior experience with front end framework, HTML 5 or Angular preferred. 2-3 years’ experience with .",software engineer,.NET Software Engineer,,Remote,2022-07-17,3.7,
Taylor Corporation,USA,  Experience with Microsoft .net and C#. Design and develop integrations in OIC to Oracle ERP cloud including extracting Oracle ERP Cloud data using BI Publisher…,software engineer,Software Engineer (100% Remote),full-time,"Remote in North Mankato, MN+4 locations",2022-07-17,3.0,
Helium Systems,USA,"  2-3 years experience as a Software Engineer. 100% company-paid health insurance premiums (medical, dental, and vision) for you and your dependents.",software engineer,Software Engineer - Rust,full-time,Remote,2022-07-17,,
Tavant Technologies,USA,  Required Experience: 5 - 15 Years. 3+ years Rust application dev experience. Strong understanding of references and borrowing.,software engineer,Software Engineer - Rust,,+1 locationRemote,2022-08-11,3.8,
Sisu Data,USA,"  The key problem we’re solving as a first step in this direction is to help identify what’s driving change in key metrics like revenue, retention, and churn…",software engineer,Software Engineer - Frontend,full-time,"Remote in San Francisco, CA+1 location",2022-07-17,,
Netflix,USA,"  Understanding of the software development life cycle, and practices. Partner with senior engineers to drive coding standards and best practices.",software engineer,Unity Game Engineer - Audio,,Remote,2022-07-20,3.9,
