company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
NSW Government -Corporate Services,AUSTRALIA,"  Manage multiple requests for data recovery from across the transport cluster. The Senior Analyst, Data Recovery is responsible for implementing and maintaining…",data analyst,"Senior Analyst, Data Recovery",undefined,Temporarily Remote in Sydney NSW,2022-08-04,,120423-134872
Dive Technologies,AUSTRALIA,  Outstanding communication skills to include visual presentation of complex data. We are looking for an operations analyst to support our maritime business line…,data analyst,Operations Analyst,full-time,Sydney NSW,2022-08-13,,
Woolworths,AUSTRALIA,  Strong data analysis and modelling skills to analyse and summarise high volumes of data. Synthesise large amounts of data from a variety of sources.,data analyst,Senior Business Analyst - Strategy Finance,full-time,Bella Vista NSW 2153,2022-08-13,3.8,
Mercer,AUSTRALIA,"  Entrepreneurial and passionate towards building data driven solutions. Core activities include building advanced technical skills, acting as lead analyst on…",data analyst,Senior Quant Analyst,full-time,Sydney NSW 2000,2022-07-17,,
People's Choice Credit Union,AUSTRALIA,"  To be successful in this role you will also have experience in financial modelling, interpreting financial data and sound knowledge of retail financial products…",data analyst,Product Analyst,full-time,South Australia,2022-08-03,3.6,
State Street,AUSTRALIA,"  Prepare Test Scenarios, Test Cases and execute User Acceptance Testing, Regression Testing and End-to-End System Integration testing Participate in…",data analyst,"Business Analyst, Officer",full-time,Sydney NSW,2022-07-26,3.5,
Optus,AUSTRALIA,"  Location: Sydney (Macquarie Park HQ), Australia. At Optus, we don’t sit back and let the future happen to us - we’re out there making it.",data analyst,E2E Business Analyst,,Sydney NSW,2022-07-19,3.7,
NSW Government -Department of Education,AUSTRALIA,"  Working collaboratively with data analysts, modelling &amp; visualizing specialists ,and the business to identify insights that support project delivery and…",data analyst,Senior Insights Analyst,undefined,Hybrid remote in Parramatta NSW,2022-08-16,3.9,113343-124901
Citi,AUSTRALIA,"  At Citi, our employees reflect the remarkable range of cultures and perspectives of our clients across the more than 160 countries and jurisdictions where we do…",data analyst,Finance Reporting Senior Analyst,full-time,Sydney NSW,2022-08-14,3.9,
Deloitte,AUSTRALIA,  Ideally you will have a good understanding of data integration analysis and experience in data mapping activities. What will your typical day look like?,data analyst,Technical Business Analyst,,Sydney NSW 2000,2022-07-17,3.9,
Amex,AUSTRALIA,"  We’ve Got Your Back. At American Express, we know that with the right backing, people and businesses have the power to progress in incredible ways.",data analyst,Sales Performance Reporting and Insights Analyst,,Hybrid remote in Sydney NSW,2022-07-17,4.1,
SA Government -DEPARTMENT FOR INFRASTRUCTURE AND...,AUSTRALIA,"  The Governance and Reporting Analyst supports the coordination and quality control of project reporting to Project Executives, Departmental Executive Committees…",data analyst,PORTFOLIO GOVERNANCE AND REPORTING ANALYST,undefined,Adelaide CBD SA 5000,2022-08-12,,91245
Simplot,AUSTRALIA,"  This role will support the business by providing key financial, accounting and business data analysis, advice and recommendations for central supply chain.",data analyst,Senior Finance Analyst - Central,,Melbourne VIC,2022-07-27,3.7,
Macquarie Group Limited,AUSTRALIA,"  Liaise with data and technology teams to manage data acquisition, and co-ordinate testing and validation of data feeds. Work type: Permanent - Full time.",data analyst,Commodities and Global Markets | Technology Data Analyst,permanent,Sydney NSW,2022-07-19,3.8,
Wesco,AUSTRALIA,  Employee required to analyze and interpret complex data. Monitor inventory levels &amp; recommend inventory stock adjustments as necessary.,data analyst,Analyst - Purchasing and Inventory,full-time,Sydney NSW,2022-07-17,3.4,
DWS,AUSTRALIA,"  Exciting projects with some of Australia's best Tier 1 enterprise businesses. Applicants MUST hold Australian Citizenship, ideally with current Baseline…",data analyst,Business Analyst,undefined,Adelaide Region SA+1 location,2022-07-22,3.7,165000
SA Government -DEPARTMENT FOR INFRASTRUCTURE AND...,AUSTRALIA,"  High level of IT proficiency and data analysis skills. The role will undertake research, investigations, data analysis and prepare reports with recommendations…",data analyst,PORTFOLIO ANALYST,undefined,Adelaide CBD SA 5000,2022-08-12,,76750
EY,AUSTRALIA,"  Expectations for access to technology products and services are rapidly increasing with user-centric, mobile, agile and data-driven capabilities key for our…",data analyst,Business Analyst - Mining,,Brisbane QLD 4000,2022-07-17,4.0,
Network 10,AUSTRALIA,"  2-3 years experience working as an analyst, driving actionable business insights. Proactively monitoring and liaising with technical teams to raise and resolve…",data analyst,Insights Analyst,full-time,Temporarily Remote in Pyrmont NSW 2009,2022-08-11,,
Opasa Pty Ltd,AUSTRALIA,  Big data: 5 years (Required). We are seeking an experienced the support engineer of the group to perform administration and support activities for our various…,data analyst,Big Data Analysts/Programmers,undefined,Remote in Carlton VIC,2022-08-15,,100000
Property Exchange Australia Limited,AUSTRALIA,"  Excellent written and verbal communication skills, including the ability to run workshops and communicate effectively with product, operations, data, technology…",data analyst,Technical Business Analyst,full-time,Australia,2022-07-30,,
Experis,AUSTRALIA,  Knowledge of both quantitative and qualitative data analyses. Provide data analytic assistance and training to other Agency staff.,data analyst,Data Analyst /Statistician,contract,Sydney NSW,2022-08-05,3.5,
Link Group,AUSTRALIA,"  To provide data analysis, reporting and correction of corrupt data as per business prioritization. Develop and test SQL, PL/SQL Data Fix scripts to correct data…",data analyst,Technical Business Analyst (Datafix),,Parramatta NSW 2150,2022-08-03,2.7,
Link Group,AUSTRALIA,  Provide specialist expertise on a specification design criteria to developers and test analysts for all supported Systems.,data analyst,Technical Analyst,,Melbourne VIC+1 location,2022-07-17,2.7,
AWS Australia Pty Ltd,AUSTRALIA,"  Experience with data insights tools (e.g. www.salesforce.com) and data visualisation (e.g. QuickSight, Tableau). Data driven but comfortable with ambiguity.",data analyst,Partner Business Analyst,full-time,Sydney NSW,2022-07-17,3.5,
Hanson,AUSTRALIA,  Experience with data visualization tools such as Tableau. Strong analytical skills and the ability to simplify complex data for the relevant audience.,data analyst,Supply Chain Analyst,permanent,Pinkenba QLD,2022-08-15,3.1,
Robert Half,AUSTRALIA,"  Experience with eCommerce system integration and data mapping highly valued. Implementing design thinking techniques, leveraging data, and other validation…",data analyst,Lead Digital Business Analyst | Online | Retail,undefined,Remote in Melbourne VIC,2022-07-17,3.9,170000
Department of Premier &amp; Cabinet,AUSTRALIA,"  Ability to analyse and interpret a large range of data. You will gather, analyse and translate business data to meaningful insights to support informed decision…",data analyst,Senior Business Analyst,full-time,Melbourne City Centre VIC+1 location,2022-08-09,3.0,
HAYS,AUSTRALIA,  You will join a team of data scientists and data analysts using structured approaches to optimise equipment maintenance strategies.,data analyst,Data Analyst/Scientist,undefined,Adelaide Region SA,2022-08-07,3.6,650-750
PwC,AUSTRALIA,"  Supporting colleagues with data insights and data visualisation through clear, responsive and effective communication;",data analyst,Data &amp; Analytics Associate / Senior Associate,full-time,Adelaide Region SA,2022-07-17,4.0,
APRA - Australian Prudential Regulation Authority,AUSTRALIA,"  Support the development of APRA's data collections and taxonomy design to facilitate report building and data querying. Lead, coach and develop peers.",data analyst,Principal Analyst | Data Processes,permanent,Sydney NSW,2022-08-13,4.5,
EY,AUSTRALIA,"  In this newly created role, you will provide generalist support for the Data and Analytics People function. You will implement talent priorities to assist the…",data analyst,Human Resources Generalist | Technology Consulting - Data &amp;...,,Melbourne VIC 3000,2022-07-17,4.0,
Super Retail Group,AUSTRALIA,  Experience working with Master data &amp; Data integrations. We are currently looking for a Business Systems Analyst with experience in CRM or Loyalty Management…,data analyst,Business Systems Analyst (CRM),permanent,Strathpine QLD,2022-07-17,3.7,
Gallagher,AUSTRALIA,"  Knowledge of interpreting data models and relationships. This role is responsible for defining, planning, building and supporting the solutions that address a…",data analyst,Business Analyst,,Remote in Brisbane QLD,2022-08-13,3.1,
Mott MacDonald,AUSTRALIA,  Strong capabilities in data analysis using Excel and Power BI. Utilise environmental and building performance data to communicate and drive design decisions.,data analyst,Sustainable High Performance Analyst/Designer,full-time,Sydney NSW,2022-07-28,3.9,
HESTA Super Fund,AUSTRALIA,"  Reporting to the Product Oversight Lead, this role is all about working with a variety of stakeholders regarding the application of product governance, product…",data analyst,Product Oversight Analyst,,Temporarily Remote in Melbourne VIC,2022-07-26,,
Macquarie Group Limited,AUSTRALIA,  This role will initially focus on validating a new market risk framework implementation which complies with the Basel Committee on Banking Supervision's minimum…,data analyst,Quantitative Analyst - FRTB and Derivative Model Validation,permanent,Sydney NSW,2022-08-11,3.8,
Talent International,AUSTRALIA,"  Practical knowledge in importing data and use of reporting software, spreadsheets, and graphs. This large government body is currently seeking an experienced…",data analyst,Senior Business Analyst,undefined,Geelong VIC+3 locations,2022-08-11,4.4,800-950
Macquarie Group Limited,AUSTRALIA,"  Analyse data &amp; processes to drive viable solutions that enhance our client/employee experience. Working closely with business stakeholders, Product Owner and…",data analyst,Business Analyst - Marketing,permanent,Sydney NSW,2022-07-17,3.8,
