company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Schlumberger,AUSTRALIA,"  Check well integrity during well site operations as deduced from the data. Perm Role + super + Daily Bonus. Minimum BSc in Geology, Geological Applied Sciences,…",jobs?q=data+science&l=Australia&start=310,Mud Logging Analyst - GeoServices,permanent,Perth WA,2022-07-17,4.0,
Citadel Securities,AUSTRALIA,  Use unconventional data sources to drive innovation. Background working in a data driven research environment.,jobs?q=data+science&l=Australia&start=310,Quantitative Research – Full Time,full-time,Sydney NSW,2022-07-17,,
ED - Group Support Functions,AUSTRALIA,"  This role will require working closely with key stakeholders to understand business questions and collaborating with a cross-functional team (e.g. developers,…",jobs?q=data+science&l=Australia&start=310,Principal Data Scientist,full-time,Hybrid remote in Sydney NSW 2000,2022-07-17,,
Servian,AUSTRALIA,"  Solid practical capability with SQL, P/SQL, databases, integration, master data management, quality assurance, data wrangling and data governance technologies.",jobs?q=data+science&l=Australia&start=310,Big Data Engineer,,Sydney NSW,2022-07-17,3.5,
Cobalt Robotics,AUSTRALIA,"  Every day will have new interesting problems to solve across our entire technology stack - from debugging hardware/software, to robotics algorithms, to our web…",jobs?q=data+science&l=Australia&start=320,Application Engineer (Australia/Remote),full-time,Remote in Australia,2022-07-17,,
Infosys,AUSTRALIA,  Machine learning or data science engineering experience. Build capabilities on the platform that enable data analysts to rapidly consume data pipelines through…,jobs?q=data+science&l=Australia&start=320,Big Data Engineer,,Sydney NSW,2022-08-05,3.9,
Tibra Capital,AUSTRALIA,"  Essential: Computer Science Fundamentals - data structures, algorithms and operating systems. This role is open to recent University graduates and applicants…",jobs?q=data+science&l=Australia&start=320,Quant Trader Junior (Graduate Role),undefined,Wollongong NSW,2022-07-21,,115000
Deloitte,AUSTRALIA,"  You love working with numbers and large data sets (the more unstructured – the better!), and probably studied mathematics, engineering, technology, science,…",jobs?q=data+science&l=Australia&start=320,A&amp;A - Analytic Solutions - 2022/23 Graduate Program (Sydney),part-time,Sydney NSW 2000+2 locations,2022-07-19,3.9,
University of South Australia,AUSTRALIA,"  Undertake research under routine supervision to achieve project outcomes including: implementation of the project data collection strategies, data management…",jobs?q=data+science&l=Australia&start=320,Research Assistant (Level ARA),undefined,Mawson Lakes SA,2022-08-05,4.3,74385
Murdoch University,AUSTRALIA,"  Metagenomic data sets, to identify core microbiota associated with horticultural crops in Australia. For microbiome analysis, analyse bioinformatic data, write…",jobs?q=data+science&l=Australia&start=320,Postdoctoral Research Fellow,,Murdoch WA,2022-08-06,4.0,
Accenture,AUSTRALIA,"  Experience in addressing and implementing data quality solutions, data reconciliation framework and strong understanding and experience in building data lineage…",jobs?q=data+science&l=Australia&start=320,Data Engineering Specialist,full-time,Melbourne VIC,2022-07-17,4.0,
Macquarie Group Limited,AUSTRALIA,"  A computer science degree, engineering degree, or equivalent. Manual functional, end-to-end, regression, and performance testing.",jobs?q=data+science&l=Australia&start=320,Automation Tester - Sydney,permanent,Sydney NSW,2022-07-28,3.8,
Google,AUSTRALIA,"  Develop insights about market and landscape by leveraging sources including APAC business performance data, market data, and analyst reports.",jobs?q=data+science&l=Australia&start=320,"Strategy and Operations Lead, Google Cloud",full-time,Sydney NSW,2022-07-17,4.3,
Coles Supermarkets,AUSTRALIA,"  Experience with databases, data views, and data exploration using advanced SQL. Experience in data quality assurance processes. Good things you’ll need.",jobs?q=data+science&l=Australia&start=320,Data Engineer,full-time,Hawthorn East VIC 3123,2022-07-29,3.8,
Telethon Institute for Child Health Research,AUSTRALIA,"  Experience with analysis of family connections data,. Experience with data linkage of large population health datasets,.",jobs?q=data+science&l=Australia&start=320,Senior Data Analyst - The ORIGINS Project,undefined,Australia,2022-08-10,3.6,15899
Jacobs,AUSTRALIA,"  You'll complete field surveys and office tasks alongside our team of experienced surveyors on major road, rail, power and water infrastructure projects in…",jobs?q=data+science&l=Australia&start=320,Graduate Surveyor,graduate,Hobart TAS+1 location,2022-08-04,3.9,
ARQ Group,AUSTRALIA,"  Hands on design and data modelling on complex enterprise environments and Cloud enablers. You will get exposure to a variety of cross-industry sectors,…",jobs?q=data+science&l=Australia&start=320,GCP Data Engineer,permanent,Sydney NSW,2022-07-17,3.9,
Catholic Care Diocese of Broken Bay,AUSTRALIA,"  Manage the intake process, waitlists, and data. Tertiary qualifications in an appropriate area eg, social work, social science, welfare, psychology, health,…",jobs?q=data+science&l=Australia&start=320,Child Youth &amp; Family Services Intake Worker,undefined,Waitara NSW,2022-08-15,,15900
Australian Paramedical College (APC),AUSTRALIA,"  Seeking Diploma or Bachelor qualified EMTs, PTOs, Paramedics and other pre-hospital emergency care practitioners.",jobs?q=data+science&l=Australia&start=320,Training Assistants,,Burleigh Heads QLD,2022-07-17,,
"NSW Government -Mining, Exploration and Geoscience",AUSTRALIA,"  Provide specialist technical advice in the area of GIS, spatial data management, data standards, cartography, interoperability and web mapping, contributing to…",jobs?q=data+science&l=Australia&start=330,Senior Geospatial Officer,undefined,New South Wales,2022-08-10,,99431-110064
Capgemini Australia,AUSTRALIA,  A completed Bachelor or Master's degree during the last 2 years with a minimum credit plus average. We generally look for applicants with a Bachelor's degree in…,jobs?q=data+science&l=Australia&start=330,Associate Graduate Consultant,undefined,Brisbane QLD+6 locations,2022-07-17,3.8,66000
Micromine,AUSTRALIA,"  You will have an appetite for technology and solving business problems, as well as a broad technical knowledge encompassing data management, cloud-based…",jobs?q=data+science&l=Australia&start=330,Product Strategy Manager (Data Management),permanent,Perth WA,2022-07-20,4.0,
MediaCom,AUSTRALIA,  Work with GroupM data to inform investment decisions. Ensure regular 121 time with all direct reports (if applicable) &amp; conduct appraisals for the team annually…,jobs?q=data+science&l=Australia&start=330,MediaCom | Investment Director,full-time,Sydney NSW 2000,2022-07-17,3.8,
PwC,AUSTRALIA,"  You have demonstrated strengths in data science, computer science/programming, financial modelling and applied statistics/mathematics.",jobs?q=data+science&l=Australia&start=330,Senior Consultant - Data Assurance,undefined,Perth WA 6000,2022-07-17,4.0,75000
SMEC,AUSTRALIA,  Experience with the provision of dashboards which are constructed on large data sets and which demonstrate data trends and convey a concise story.,jobs?q=data+science&l=Australia&start=330,"Transport Modellers, Planners and Traffic Engineers",full-time,Melbourne VIC,2022-07-17,4.0,
University of Melbourne,AUSTRALIA,"  The Centre’s strategy is underpinned by connecting the strengths in health and medical research in the Faculty of Medicine, Dentistry and Health Sciences, to…",jobs?q=data+science&l=Australia&start=330,Developer Support Engineer,undefined,Parkville VIC,2022-08-09,4.3,98402-106519
Southern NSW Local Health District,AUSTRALIA,  Customer focused approach displaying well-developed interpersonal skills and good oral and written communication skills including the ability to communicate…,jobs?q=data+science&l=Australia&start=330,Medical Laboratory Scientist,undefined,Hunter Valley NSW+3 locations,2022-08-11,2.0,33.18-48.06
Oracle,AUSTRALIA,"  Establishing enterprise scale data governance models including data, versioning, defining enterprise data model and building the data lake strategy.",jobs?q=data+science&l=Australia&start=330,Principal Software Engineer - Big Data,,Australia,2022-08-10,3.8,
Parramatta Leagues Club,AUSTRALIA,"  Understanding the existing data platforms, to identify required data sources and extract data. An understanding of data technologies, data governance, data…",jobs?q=data+science&l=Australia&start=330,Senior Data and Insights Analyst,full-time,Parramatta NSW 2150,2022-07-17,4.0,
NSW Health Pathology,AUSTRALIA,"  Demonstrated proficient computer literacy, preferably using Microsoft Office Applications, NSW Health payroll/HRIS system including the ability to manipulate…",jobs?q=data+science&l=Australia&start=330,Human Resources Consultant,undefined,Liverpool NSW+1 location,2022-08-03,3.7,76152-102438
ResMed,AUSTRALIA,"  It’s a challenging complex system developed to high quality medical standards, so you will gain an amazing base of technical knowledge and experience to build…",jobs?q=data+science&l=Australia&start=330,Graduate Software Engineer,permanent,Sydney NSW,2022-07-17,3.8,
Environment and Science,AUSTRALIA,"  Analytical, observational and problem-solving capability with an ability to undertake preliminary research and data analysis within a legislative context,…",jobs?q=data+science&l=Australia&start=330,Environmental Officer,contract,Wide Bay-Burnett QLD,2022-08-03,,
Dairy Australia,AUSTRALIA,  Ideally you are degree qualified in a relevant field of science or engineering with significant technical expertise and practical experience in one or more of:,jobs?q=data+science&l=Australia&start=330,Regional Climate Adaption Lead,full-time,Australia,2022-07-17,4.0,
Ignite Specialist Recruitment Services,AUSTRALIA,"  Data analysis and data science needs, such as data types, data cleansing, delta loads, Azure Cognitive Services, etc.",jobs?q=data+science&l=Australia&start=330,Azure Data Engineer,contract,Australia,2022-08-12,3.3,
NSW Government -Australian Museum,AUSTRALIA,"  Ability to use spreadsheets, graphing, tables, calculations, and automation efficiently to process large quantities of data relevant to business tasks.",jobs?q=data+science&l=Australia&start=340,Repatriation Researcher - Identified,undefined,Sydney NSW,2022-08-02,,107970
Thermo Fisher Scientific,AUSTRALIA,"  As team lead, this position sets the supply chain data governance framework, data policies, and standards for the team to successfully manage static master data…",jobs?q=data+science&l=Australia&start=340,Master Data Management,full-time,Scoresby VIC+1 location,2022-07-19,3.5,
Fugro,AUSTRALIA,  Experience using data model tools. Degree in computer science or related field is desirable. Over five (5) years experience as a technical data engineer.,jobs?q=data+science&l=Australia&start=340,Data Engineer and Support Analyst,full-time,Brisbane QLD,2022-07-28,3.9,
Canopy Growth Corporation,AUSTRALIA,"  Critical analysis, data interpretation and conceptual skills. The ideal candidate will be a self-starter with a natural affinity for communicating science-based…",jobs?q=data+science&l=Australia&start=340,Medical Science Liaison,full-time,Brisbane QLD,2022-07-17,,
Royal Botanic Gardens Board,AUSTRALIA,"  Analytically minded, you are adept at evaluating and reconciling complex data sets using relevant software. Part Time (0.6FTE), fixed task (14 months) position.",jobs?q=data+science&l=Australia&start=340,Project Coordinator (Collections) (RBGV 3.2),undefined,Melbourne VIC,2022-08-12,,81950-88170
Nsw Government Department Of Customer Service,AUSTRALIA,"  Define rules that enables classification of data within the data management framework and gain agreement on critical data elements with data owners, linking to…",jobs?q=data+science&l=Australia&start=340,Program Manager Data Governance &amp; Process Experience,undefined,Gosford NSW,2022-08-10,,131094
NAB - National Australia Bank,AUSTRALIA,  Ability to present sound recommendations based on a broad range of knowledge from analysis data sources. Work type: Permanent Full time.,jobs?q=data+science&l=Australia&start=340,Analyst,permanent,Hybrid remote in Melbourne VIC,2022-08-16,3.6,
Jacobs,AUSTRALIA,  Prepare quantitative data to support cost estimates. The primary area of focus is on the design and delivery of Science &amp; Research projects to achieve design…,jobs?q=data+science&l=Australia&start=340,Science &amp; Research (S&amp;R) Architect,full-time,Sydney NSW,2022-08-04,3.9,
Infosys,AUSTRALIA,"  As a Techno Functional Analyst, you will work closely with the business to understand current state processes, systems, people &amp; data to come up with the target…",jobs?q=data+science&l=Australia&start=340,Business Analyst,,Melbourne VIC,2022-07-17,3.9,
Servian,AUSTRALIA,"  Architect solutions for the establishment of data capabilities including data models, database and data storage infrastructure, master and metadata management,…",jobs?q=data+science&l=Australia&start=340,Senior Data Consultant,,Sydney NSW,2022-07-17,3.5,
Southern NSW Local Health District,AUSTRALIA,"  Relevant tertiary qualification in computer science, data science, statistics or equivalent. Significant experience in gathering and documenting user…",jobs?q=data+science&l=Australia&start=340,Senior Data Scientist,undefined,Sydney Western Suburbs NSW,2022-08-16,2.0,133671-159929
ERM Group,AUSTRALIA,"  Relevant tertiary qualification (geology, hydrogeology, environmental science, civil engineering, soil science or other related science subject degree).",jobs?q=data+science&l=Australia&start=340,Environmental Consultant (Associate Level),full-time,Perth WA,2022-08-13,,
Hexagon PPM,AUSTRALIA,"  Gathers required data from end-users to evaluate objectives, goals, and scope to create technical specifications. Ensures the project schedule is realistic.",jobs?q=data+science&l=Australia&start=340,Project Coordinator,full-time,Perth WA 6000,2022-07-22,,
Commonwealth Bank,AUSTRALIA,"  Work in blended teams to define data management governance with the BU and SU Data Offices, including development of data governance metrics.",jobs?q=data+science&l=Australia&start=340,Product Owner - Data Governance,full-time,Sydney Central Business District NSW,2022-08-11,4.0,
Rio Tinto,AUSTRALIA,"  Tertiary qualifications in botany science or related. Prepare technical reports, data, analysis and provide technical advice to support government and…",jobs?q=data+science&l=Australia&start=340,Botanist,permanent,Remote in Perth WA,2022-08-14,3.9,
Alfred Health,AUSTRALIA,  They will also play a role in promoting research activities and ensure efficient and accurate collection and reporting of School research data.,jobs?q=data+science&l=Australia&start=350,Research Administration Coordinator,part-time,Melbourne VIC,2022-08-16,3.8,
DCA Careers,AUSTRALIA,"  As someone who thrives working with data in a truly dynamic environment, you will be responsible for driving the following deliverables:",jobs?q=data+science&l=Australia&start=350,Data Operations Lead,permanent,Hybrid remote in South Wharf VIC,2022-08-06,,
Halliburton,AUSTRALIA,"  Must possess good communication, arithmetic, data entry and recording skills. Assists in ensuring that expected and needed data and possible problems are…",jobs?q=data+science&l=Australia&start=350,Field Engineer I - MWD/LWD,part-time,Perth WA,2022-08-13,3.9,
The Garvan Institute of Medical Research,AUSTRALIA,  Demonstrated experience in managing HR information systems including data management and reporting (Workday experience desirable). 18 weeks paid parental leave.,jobs?q=data+science&l=Australia&start=350,Talent Acquisition Advisor,undefined,Sydney NSW,2022-08-13,5.0,75000
Catch,AUSTRALIA,  Minimum 5 years of experience in a similar role within the data and analytics domain. Use data to generate insights and leverage the insights to drive business…,jobs?q=data+science&l=Australia&start=350,Lead Data Analyst – Digital Product and Marketing,permanent,Melbourne VIC,2022-08-04,4.0,
Amazon Support Services PtyLtd,AUSTRALIA,"  We work closely with Amazon Machine Learning (ML) Science and modeling teams, providing the critical data they need to improve Alexa’s speech recognition and…",jobs?q=data+science&l=Australia&start=350,Junior Content Editor - Alexa,full-time,Sydney NSW,2022-07-17,3.5,
Alpha Digital,AUSTRALIA,"  Use planning tools, marketing and business data to build media audiences. Work with specialists and managers to execute long-term paid media strategies.",jobs?q=data+science&l=Australia&start=350,Paid Media Coordinator,,Australia,2022-07-17,,
Commonwealth Bank,AUSTRALIA,"  Data Analysis Skills – Review large datasets to analyse, map, and assess impact due to data flow changes. Hands-on experiences in data and reporting technology…",jobs?q=data+science&l=Australia&start=350,Senior Technical Business Analyst - Data,full-time,Sydney Central Business District NSW,2022-08-16,4.0,
Worldline,AUSTRALIA,  Ability to perform data analysis. Ingenico are seeking a Test Analyst responsible for maximizing application quality and stability through the execution of…,jobs?q=data+science&l=Australia&start=350,Test Analyst,,Sydney NSW,2022-08-04,3.7,
GFG Alliance,AUSTRALIA,"  Maintain and update data bases. Reporting to the Laboratory Supervisor, you will be responsible for the maintenance of Quality Assurance protocols (ISO17025 &amp;…",jobs?q=data+science&l=Australia&start=350,Chemist,,Bell Bay TAS,2022-07-17,3.3,
NAB - National Australia Bank,AUSTRALIA,"  Work type: Permanent Full time. You will collaborate and work with other key areas across the enterprise (CxO’s, business stakeholders, engineering, and domain…",jobs?q=data+science&l=Australia&start=350,Principal Architect,permanent,Sydney NSW,2022-07-17,3.6,
Thales,AUSTRALIA,"  Provide subject matter expertise on data science technologies, especially around data extraction, transformation and modelling.",jobs?q=data+science&l=Australia&start=350,Data Engineer,permanent,Sydney NSW,2022-07-23,3.9,
Databricks,AUSTRALIA,"  Provide technical expertise in an area such as data management, cloud platforms, data science, machine learning, or architecture.",jobs?q=data+science&l=Australia&start=350,Specialist Solutions Architect (Data Warehousing / SQL Engin...,,Sydney NSW,2022-07-17,,
Accenture,AUSTRALIA,"  Proven ability to conduct empirical research and utilize multiple forms of data (e.g., ESG data; high frequency market data; financial data; qualitative /…",jobs?q=data+science&l=Australia&start=350,Thought Leadership Sustainability Manager,full-time,Melbourne VIC,2022-07-30,4.0,
Australian National University,AUSTRALIA,"  For this cutting-edge research project, we are looking for a qualified environmental scientist or engineer with a background in natural science, remote sensing,…",jobs?q=data+science&l=Australia&start=350,Postdoctoral Fellow / Research Fellow,undefined,Remote in Canberra ACT,2022-08-05,4.2,76271-117736
Australian Secret Intelligent Service,AUSTRALIA,"  (infrastructure, electronic, systems), data science and data engineering, cyber specialists, solution. Level 4: $85,383 - $89,066 plus superannuation.",jobs?q=data+science&l=Australia&start=360,Software Developer,undefined,Canberra ACT,2022-08-04,,85383-117746
Zip Co,AUSTRALIA,"  Own the development and regular maintenance of various data science models and model-based strategies for: Early warning model, Collections &amp; Recovery.",jobs?q=data+science&l=Australia&start=360,"Senior Data Scientist, Credit Risk",full-time,Sydney NSW,2022-08-04,,
Queensland University of Technology,AUSTRALIA,"  Lead the research data collection process. Lead the research data analysis process. Engineering, health, law, science, and social.",jobs?q=data+science&l=Australia&start=360,"Postdoctoral Research Fellow, School of Optometry &amp; Vision S...",undefined,Brisbane QLD,2022-07-19,4.2,101257-120255
Hasbro,AUSTRALIA,"  1-2 years’ experience in analytics or data science (desirable). Source primary &amp; secondary data to clarify issues, validate information and develop insights to…",jobs?q=data+science&l=Australia&start=360,Logistics Coordinator,contract,Hybrid remote in Sydney NSW,2022-07-17,4.1,
Chandler Macleod,AUSTRALIA,  Analysing scientific data and information and provide scientific advice on projects for the department. Leading the analysis of scientific data and information…,jobs?q=data+science&l=Australia&start=360,Science Analyst,contract,Canberra ACT,2022-08-16,3.7,
Salt Recruitment,AUSTRALIA,  Sourcing of applicable data from different data environments and systems to be used for remediation analytics.,jobs?q=data+science&l=Australia&start=360,Data Engineer,undefined,Melbourne VIC,2022-07-19,,130000-147000
Department of the Attorney-General and Justice,AUSTRALIA,"  Knowledge of computer, software packages applications including MS Office Word processing, spreadsheet and other data. Job type Full time Duration Ongoing.",jobs?q=data+science&l=Australia&start=360,Throughcare Coordinator,undefined,Palmerston NT,2022-08-10,,71091-81611
Accenture,AUSTRALIA,  Preparing the data to ensure that refined and cleansed data moves to a cloud data warehouse for enabling self-service analytics and data science use cases.,jobs?q=data+science&l=Australia&start=360,Data Pipeline Engineer / Lead,full-time,Melbourne VIC+5 locations,2022-07-17,4.0,
Getex,AUSTRALIA,"  As a rounded team player you will play a vital role in key stages of the project delivery chain, from equipment preparation and field inspections/sampling,…",jobs?q=data+science&l=Australia&start=360,Contaminated Land Scientist,,Macquarie Park NSW,2022-07-17,,
Apple,AUSTRALIA,"  Bachelor’s degree in computer science or related field, and equivalent work experience. You will build out functionality for different levels of the technology…",jobs?q=data+science&l=Australia&start=360,Software Engineer - Media Services Infrastructure,,Sydney NSW,2022-08-07,4.1,
Cover Genius,AUSTRALIA,"  Experiences in using SQL and NoSQL databases. B.S. in Computer Science, Math or a related STEM field. Strong experiences in at least two of the following skills…",jobs?q=data+science&l=Australia&start=360,Data Engineer,full-time,Sydney NSW,2022-07-17,,
RMIT VN,AUSTRALIA,"  Provide data entry support for the WIL teams for the accurate and timely entry of student placement data. $46.93 per hour, rostered shifts available.",jobs?q=data+science&l=Australia&start=360,WIL Operations Officer,undefined,Melbourne VIC,2022-07-17,4.1,46.93
"Tourism, Innovation and Sport",AUSTRALIA,"  Well-developed knowledge of data platform configuration, complex ETL systems and data science capabilities, creating industry-leading performance through the…",jobs?q=data+science&l=Australia&start=360,Data Scientist,contract,Brisbane QLD,2022-08-16,,
Bluefin Resources,AUSTRALIA,"  Building data science solutions through statistical modelling, machine learning and advanced analytics. Data manipulation, exploratory data analysis, model…",jobs?q=data+science&l=Australia&start=360,Senior Data Scientist,undefined,Sydney NSW,2022-08-06,,140000-150000
WSP Australia,AUSTRALIA,"  Integrate geophysical and geotechnical data. Assist in the acquisition of over water geophysical data including seismic reflection, refraction, resistivity,…",jobs?q=data+science&l=Australia&start=360,Geophysicist,permanent,Brisbane QLD,2022-07-26,3.8,
NSW Department of Communities and Justice,AUSTRALIA,  Provide key support to the Director and Associate Directors in reporting and managing the data analytics tasks relevant to various projects.,jobs?q=data+science&l=Australia&start=370,Data Analyst,full-time,Hybrid remote in Parramatta NSW 2150,2022-08-13,3.8,
Emesent,AUSTRALIA,  Deep understanding of data structures and algorithms. Bachelor's degree in computer science or relevant industry experience. Proficient in C++ and Python.,jobs?q=data+science&l=Australia&start=370,Team Lead Analytics and Algorithms,full-time,Brisbane QLD,2022-07-17,,
Environmental Defense Fund,AUSTRALIA,"  A PhD in atmospheric science, physical sciences, or engineering (e.g., chemical engineering) or related field with 1-2 years of experience, post-doc preferred.",jobs?q=data+science&l=Australia&start=370,Asia-Pacific Methane Scientist,undefined,Remote in Australia,2022-07-17,,105000
Motion Recruitment,AUSTRALIA,  The data team develops innovative data solutions for clients in the field of the energy transition. Bachelor or Masters's degree in a relevant field (e.g.…,jobs?q=data+science&l=Australia&start=370,Data Scientist,,Sydney NSW,2022-07-20,,
FactSet Research Systems,AUSTRALIA,  Customizing solutions to fit with individual client workflows and ensuring that the client can make efficient and accurate decisions using FactSet data and…,jobs?q=data+science&l=Australia&start=370,Client Solutions Associate (Melbourne - October 2022 ),graduate,Melbourne VIC,2022-07-23,,
Canva,AUSTRALIA,"  Firmly grounded computer science and engineering fundamentals including concurrency, multithreading, data structures, solution design, architecture, and design…",jobs?q=data+science&l=Australia&start=370,Backend Engineer - Teams &amp; Education,full-time,Remote in Sydney NSW,2022-07-26,3.8,
University of Melbourne,AUSTRALIA,  PhD in computer science or a relevant discipline. You will have a background in computer science (or related discipline) with a strong research track record in…,jobs?q=data+science&l=Australia&start=370,Research Fellow in Machine Learning for Automated Decision M...,undefined,Parkville VIC,2022-08-12,4.3,77171-104717
CSIRO,AUSTRALIA,  Demonstrated experience or interest in science and technology. Experience applying cost-benefit modelling principles using ambiguous and complex quantitative…,jobs?q=data+science&l=Australia&start=370,Economic Consultant,undefined,Melbourne VIC,2022-08-11,4.1,66000-84000
PwC,AUSTRALIA,"  Driving data maturity assessments, current-state architecture and data platform assessments and developing data inventories.",jobs?q=data+science&l=Australia&start=370,Senior Manager | Data Platform Architecture and Service Deli...,full-time,Canberra ACT,2022-07-17,4.0,
Bendigo Health,AUSTRALIA,  Essential : Demonstrated experience building data warehouse schema for self-reporting and analytical toolsets. Employment Status: Full Time Ongoing.,jobs?q=data+science&l=Australia&start=370,Data Engineer - Architecture and Integration,undefined,Bendigo VIC,2022-08-03,4.1,3571
University of Tasmania,AUSTRALIA,  Examine associations between citizen science and spatial walkability data with population health surveillance data. Contribute to lay and stakeholder reports.,jobs?q=data+science&l=Australia&start=370,Postdoctoral Research Fellow,undefined,Hobart TAS,2022-07-17,4.3,105131-122050
Peter MacCallum Cancer Centre,AUSTRALIA,  Collection and management of data in the departmental databases will also be required. The successful candidate must have a degree in a health science field.,jobs?q=data+science&l=Australia&start=370,Clinical Research Coordinator,,Melbourne VIC,2022-08-06,3.6,
Nourish Ingredients,AUSTRALIA,"  Significant experience in leading, designing, and conducting sensory and consumer science research. Analyse data, write up experiments and results, report and…",jobs?q=data+science&l=Australia&start=370,Sensory Scientist,,Canberra ACT,2022-07-17,,
WooliesX,AUSTRALIA,  Support the strategic direction for privacy and data ethics uplift and application across the Woolworths Group. Surry Hills based with WFH flexibility.,jobs?q=data+science&l=Australia&start=370,Privacy &amp; Data Ethics Specialist,permanent,Hybrid remote in Darlinghurst NSW 2010,2022-07-28,3.6,
Vow,AUSTRALIA,"  Collect, analyse, interpret and present experimental data. You will collaborate with high performing scientists, chefs, software engineers and designers to…",jobs?q=data+science&l=Australia&start=370,Research Associate,full-time,Sydney NSW,2022-07-17,,
The George Institute,AUSTRALIA,"  Assisting in the implementation of clinical trials involving GP Practice patients, incorporating data collection, record keeping and computerised data entry.",jobs?q=data+science&l=Australia&start=380,Clinical Trials Coordinator,part-time,Hybrid remote in Sydney NSW,2022-07-17,,
Bupa,AUSTRALIA,"  A strong background in data science, analytics or data engineering with desired experience in a Healthcare industry or insurance setting.",jobs?q=data+science&l=Australia&start=380,Senior Data Scientist,full-time,Remote in Victoria,2022-07-17,3.3,
Telstra,AUSTRALIA,  A Senior Solution Architect (CTL Delivery Manager) is a key CTL role managing delivery of outcomes in Domain Architecture and Technical governance space and…,jobs?q=data+science&l=Australia&start=380,CTL Delivery Manager,permanent,Melbourne VIC,2022-08-16,4.0,
NSW Government -Primary Industries,AUSTRALIA,  Enter data and prepare reports via the Reservation Management System to ensure the catering and accommodation requirements are met.,jobs?q=data+science&l=Australia&start=380,Administrative Clerk,undefined,Newcastle NSW,2022-08-16,,66298
Amazon Support Services PtyLtd,AUSTRALIA,  Proven educational track record with sound data structure and algorithm knowledge. You must be in the final year of a university undergraduate or postgraduate…,jobs?q=data+science&l=Australia&start=380,2022/23 Software Development Graduate,permanent,Brisbane QLD,2022-07-17,3.5,
Heartscope Specialist Group,AUSTRALIA,"  Ability to perform basic administration tasks such as data entry. A nursing/medical/science background – recent graduates welcome. Job Types: Part-time, Casual.",jobs?q=data+science&l=Australia&start=380,Medical Technician / Administration,undefined,Wheelers Hill VIC+1 location,2022-07-17,,27.03
Leidos,AUSTRALIA,"  Acquiring data from primary or secondary data sources and maintaining data structures. Identifying new data sources, collecting data, sourcing missing data.",jobs?q=data+science&l=Australia&start=380,Data Analyst,full-time,Canberra ACT,2022-07-17,,
Accenture,AUSTRALIA,"  Shape, scope and deliver mixed-method research in a corporate client context, being happy to both design and scope research methodologies and get involved in…",jobs?q=data+science&l=Australia&start=380,Research &amp; Insights Manager (Sustainability),full-time,Brisbane QLD+5 locations,2022-07-20,4.0,
Culture Amp,AUSTRALIA,"  The Data Platform supports analysts, data scientists, product managers, and more throughout Culture Amp's business to leverage our data in their day to day work…",jobs?q=data+science&l=Australia&start=380,Product Manager - Data Platform,,Remote in Melbourne VIC,2022-07-17,,
University Of Western Australia,AUSTRALIA,"  A PhD or equivalent in molecular biology, bioinformatics, computer science, data science, mathematics, biostatistics or a related field with an emphasis in the…",jobs?q=data+science&l=Australia&start=380,Research Associate (Bioinformatics),undefined,Crawley WA,2022-07-28,3.9,74236-99905
Macquarie University Hospital,AUSTRALIA,"  Ensuring accurate data entry of patient information into the patient management system. We are seeking a motivated, experienced, and customer service-oriented…",jobs?q=data+science&l=Australia&start=380,Medical Receptionist and Administrative Assistant,part-time,Macquarie University NSW,2022-08-04,4.3,
Adasa Sistemas,AUSTRALIA,"  The Business Analyst is a key liaison between our development team and our clients’ business and IT staff. The Business Analyst deals with the more tactical,…",jobs?q=data+science&l=Australia&start=380,IT Business Analyst,undefined,Sydney NSW,2022-08-14,,130000-140000
Schools (Government),AUSTRALIA,  Demonstrated experience in using data to inform teaching practice and providing feedback on student learning growth and achievement to students and parents.,jobs?q=data+science&l=Australia&start=380,Classroom Teacher - Math and Science,full-time,Geelong VIC+5 locations,2022-08-09,,
Techtronic Industries (TTI),AUSTRALIA,"  Technical expertise regarding data modelling, data mining and data visualisation. A passion for data and analytics and for helping business stakeholders make…",jobs?q=data+science&l=Australia&start=380,"Insights, Data and Analytics Lead - Milwaukee",,Hybrid remote in Bayswater WA,2022-07-28,3.5,
NSW Government -NSW Health Pathology,AUSTRALIA,"  Demonstrated high level computer literacy/keyboarding skills, using Microsoft Office applications, and the ability to manipulate data into reports and spread…",jobs?q=data+science&l=Australia&start=380,Genetics Administration Officer,undefined,Sydney NSW+1 location,2022-08-15,3.7,68321-69947
Honeywell,AUSTRALIA,"  Recent graduate (or graduate who will finish in the next 6 months) in engineering and software, such as Software Engineering, Mechatronic, Systems engineering…",jobs?q=data+science&l=Australia&start=390,Graduate Service Solutions Specialist,graduate,North Ryde NSW 2113,2022-08-09,3.7,
Bayer ANZ,AUSTRALIA,"  Derive actionable insights from territory data and create an action plan on this basis. Reporting to the Sales Manager, you will develop a thorough…",jobs?q=data+science&l=Australia&start=390,Medical representative,full-time,Glen Waverley VIC+1 location,2022-07-17,,
University of Melbourne,AUSTRALIA,  A PhD in computer science or closely related discipline. The School of Computing and Information Systems (CIS) in the Faculty of Engineering and IT is seeking a…,jobs?q=data+science&l=Australia&start=390,Assoc Lecturer/Lecturer in Programming Fundamentals,undefined,Parkville VIC,2022-08-11,4.3,110236-130900
