company_name,country,job_description,job_field,job_title,job_type,non_remote_location,post_date,rating,salary
Avid Technology,Canada,  Work closely with other software and AI/ML engineers to present ideas and approaches. Implement optimally performing software using advanced multi-threaded…,software engineer,AI/ML Software Engineer,full-time,"Montréal, QC",2022-07-17,,
Rise People Inc.,Canada,"  5+ years of experience as a software engineer working in complex domains and large products. This takes many forms, like mentoring more junior engineers, doing…",software engineer,Senior Software Engineer,undefined,"Hybrid remote in Burnaby, BC",2022-08-05,3.3,90000-120000
Wunderman Thompson,Canada,"  We offer deep expertise across the entire customer journey, including communications, commerce, consultancy, CRM, CX, data, production, and technology.",software engineer,Front-End Developer,full-time,"Toronto, ON",2022-07-29,,
Akamai,Canada,"  Demonstrate experience in at least two programming languages with at least one being a native programming language, such as: Java, C, C++, JavaScript, Rust,…",software engineer,Senior Software Engineer- Remote,,"Remote in Ottawa, ON+1 location",2022-07-17,,
Mission Control Space Services,Canada,  Some travel may be required at certain times for this role. Contributing to technical activities ranging from ground and flight segment software.,software engineer,Junior Robotics Software Engineer,full-time,"Ottawa, ON",2022-07-17,,
Honeywell,Canada,"  Comfortable with large, complex software systems incorporating millions of lines of code. 4+ years’ experience in advanced process simulation, preferably with a…",software engineer,Software Engineer II,,"Calgary, AB",2022-07-17,3.7,
FDM Group,Canada,"  As a Software Developer your main role will be to solve problems, upgrade existing systems and improve efficiency for the overall success of large software…",software engineer,Remote Training - Canada - Junior Software Developer,contract,Remote in Canada,2022-07-17,3.0,
HSBC,Canada,  Excellent knowledge of at least one programming language. We work in small iterative cycles and typically release software daily to production.,software engineer,Full Stack Engineer,full-time,"Toronto, ON",2022-07-27,4.0,
opentext,Canada,  Experience with software version control system concepts (Git strongly preferred). Experience with Microsoft Windows and at least one distribution of Linux.,software engineer,Sr. Software Engineer,,"Waterloo, ON+1 location",2022-08-15,3.5,
TELUS,Canada,"  Experience with KPI dashboards, data visualization and data science and analytics (Tableau, Elastic Stack, Netscout, Database/SQL).",software engineer,Software Engineer-Wireless Core,full-time,"Toronto, ON",2022-08-03,3.9,
Bell Canada,Canada,"  Être responsable du développement des applications web qui lui sont assignées. Travailler avec d'autres départements (Produit, UX, Design, QA) en ce qui…",software engineer,"Developer, Software Full Stack, CP2",full-time,"Montréal, QC+1 location",2022-08-16,3.7,
"Canadian Bank Note Company, Limited",Canada,"  Driver and Vehicle Systems - From customer service software, Facial Recognition to cameras, to signature capture equipment, to payment stations – So many…",software engineer,Software Developer,full-time,"Ottawa, ON",2022-07-17,3.7,
Forsta,Canada,"  Casual work atmosphere, flexible work schedules, and a great team. Forsta is the new brand for the merged businesses of FocusVision and Confirmit &amp; Dapresy, and…",software engineer,Senior Front-end Software Engineer (React+Node),full-time,"Hybrid remote in Vancouver, BC",2022-07-21,,
Scotiabank,Canada,"  You will write well designed, testable, efficient code by using best software development practices. You will collaborate with Scrum team to plan milestones,…",software engineer,"Software Developer, Scotia Digital (Vancouver Hub)",permanent,"Remote in Vancouver, BC+1 location",2022-08-11,3.9,
Amazon Dev Centre Canada ULC,Canada,  Experience mentoring other engineers to maintain architectural vision and software quality. 3+ years of programming experience with at least one software…,software engineer,"Sr. Software Development Engineer, Migration Evaluator",full-time,"Temporarily Remote in Vancouver, BC+126 locations",2022-08-16,3.5,
Tronia Systems,Canada,  At least 3 years relevant work experience. If you have experience in designing and developing elegant solutions using the . .Net Framework using C# or VB.Net.,software engineer,.Net Developer,,"St. Albert, AB",2022-07-17,,
Molson Coors,Canada,"  In the role of the Controls &amp; Automation Engineer, lead execution, automation and controls technical systems expertise and core competencies to deliver…",software engineer,Controls &amp; Automation Engineer,,"Hybrid remote in Chilliwack, BC",2022-07-17,3.8,
"Amazon Web Services Canada, In",Canada,  At least 3 years of professional experience in large-scale front-end software development. 1 year Experience in Agile software development methodology.,software engineer,Front End Engineer II - AWS-V3209,undefined,"Vancouver, BC",2022-07-17,,114800-191800
VanHack,Canada,  Experience planning and estimating software development tasks in an agile environment. Bachelor’s and/or Master’s Degree in Computer Science or other related…,software engineer,Senior Software Engineer - Frontend,undefined,"Toronto, ON",2022-08-04,,120000
D2L,Canada,"  Bachelor’s degree in computer science, computer engineering or similar technical discipline. Experience in software development, preferably in a technology…",software engineer,Software Developer,full-time,"Remote in Kitchener, ON+2 locations",2022-07-17,3.1,
VanHack,Canada,  Collaborate with product owners and product development engineers to develop tests in lock-step with new functionality. Avid user of Slack emojis and gifs.,software engineer,Software Developer in Test,undefined,"Remote in Vancouver, BC",2022-08-04,,100000
IntelliH,Canada,"  Minimum two years’ of software development experience. Design, modify, develop, write and implement software solutions for our Continuous Integration and…",software engineer,DevOps Engineer,,"Engineer, BC",2022-07-17,,
Yelp,Canada,  Strong grasp of software systems design and architecture. Ensure Yelp’s iOS community can leverage Apple’s latest and greatest tools.,software engineer,Software Engineer – Core iOS (Remote),,Remote,2022-07-17,3.4,
"AMZN CAN Fulfillment Svcs, ULC",Canada,  5+ years in Software Development with at least 3 years developing multi-threaded mobile applications. Experience building complex software systems that have…,software engineer,iOS Software Development Engineer,full-time,"Toronto, ON+1 location",2022-07-17,3.5,
Cognizant,Canada,"  Minimum 5 to 7 years of professional experience. NET applications. Familiarity with the latest web security concepts. Experience with XQuery, XSLT, ASP.",software engineer,ADO.Net Developer,full-time,"Mississauga, ON",2022-08-16,3.9,
Infobase Solutions International Inc.,Canada,"  Strong fundamentals in computer science and software construction. As a client-facing JavaScript developer, you’ll acquire domain knowledge in the client’s area…",software engineer,JavaScript Developer,,"Scarborough, ON",2022-07-17,,
RWDI,Canada,"  With several years of professional software development experience under your belt, you are very comfortable with building software and managing teams.",software engineer,Software Developer,full-time,"Remote in Toronto, ON+1 location",2022-07-17,,
Resolver Inc.,Canada,"  Working experience with at least one mainstream CI/CD offering (ex. Github actions, Gitlab ci, Jenkins). Manages and supports software development systems …",software engineer,DevOps Engineer,,Remote in Canada,2022-08-16,3.7,
PayPal,Canada,"  BS or MS in computer science or equivalent. We have great benefits including a flexible work environment, employee shares options, health and life insurance and…",software engineer,"MTS 1, Software Engineer",full-time,"Toronto, ON",2022-07-17,3.9,
Nodeq,Canada,  You will collaborate closely with a multi-disciplinary team of software engineers and researchers to build the best possible user-experience.,software engineer,Front End Developer,full-time,"Hybrid remote in York, ON",2022-08-15,,
Morgan Stanley,Canada,  Shipped at least one commercial application on the Apple App Store or Google Play Store. EDUCATION LEVEL: Bachelor's Degree. An amazing on-boarding experience.,software engineer,Mobile Software Developer,full-time,"Hybrid remote in Calgary, AB",2022-08-11,3.8,
General Motors,Canada,"  Average travel requirements of 2-3 weeks a year, including travel to the US. If you have experience in electrical engineering, software engineering, or computer…",software engineer,Software Engineer - Software Defined Vehicle,permanent,Ontario,2022-08-13,4.0,
"Modular Mining Systems, Inc",Canada,"  Strong coding skills in at least one major object-oriented language (C#, Java, C++). We believe strongly in a healthy work/life balance, and we love to brag…",software engineer,Software Developer II,,"Port Moody, BC",2022-08-10,3.7,
Northbridge Financial Corporation,Canada,"  The Software Engineer II, Duck Creek understands, and is responsible for, developing essential skills through work experience and training leveraging Duck Creek…",software engineer,Software Engineer II,full-time,"Toronto, ON",2022-07-17,4.0,
Net Orbit,Canada,"  8+ years of experience using HTML, CSS, TypeScript. 3+ years working in agile scrum environments. Experience with analytics and accessibility.",software engineer,UI Developer,undefined,"Toronto, ON",2022-07-17,,65
Aequilibrium Software Inc,Canada,"  Research and evaluate a variety of software products. Write, modify, integrate and test software code. Prepare reports, manuals and other documentation on the…",software engineer,mobile applications developer,undefined,"Vancouver, BC",2022-07-17,,80000-110000
HiMama,Canada,"  HiMama Engineering As a Full Stack Engineer with HiMama, you will have the opportunity to make a big impact on a growing product with a wide and varied feature…",software engineer,Intermediate Software Engineer,full-time,"Toronto, ON",2022-08-03,4.5,
Vancouver Film School,Canada,"  Experience with task tracking software like Jira or Monday.com an asset. Keeping current with new applicable software, technology, and trends.",software engineer,Frontend Web Developer - Co-op,internship,"Vancouver, BC",2022-07-23,3.9,
Aviya Aerospace Systems,Canada,"  Good working knowledge of software and hardware/software testing, verification methodologies and profiling tools.",software engineer,Senior Software Engineer,full-time,"Mississauga, ON",2022-07-17,,
OMEGAINFOTEK CLOUD INC.,Canada,  Research and evaluate a variety of software products. Program special effects software for film and video applications.,software engineer,"developer, software",undefined,"Mississauga, ON",2022-07-26,,41
Stelvio,Canada,"  University degree in software engineering, computer science or equivalent. Our development processes emphasize the importance of code revision to ensure that…",software engineer,Web Developers,,"Montréal, QC",2022-07-26,2.5,
KingswaySoft,Canada,"  Produce software documentation as needed. Create integration software using C# by interacting with some large-scale enterprise software using SOAP, REST and…",software engineer,C# Developer,,"Oakville, ON",2022-07-17,5.0,
Achievers,Canada,  Bachelor's in computer science or master's in computer science (preferred) or related field. Make every millisecond of response time count by architecting…,software engineer,Intermediate Software Engineer,full-time,"Toronto, ON",2022-07-17,4.0,
DEVCONNECT CORPORATION,Canada,"  Research and evaluate a variety of software products. Write, modify, integrate and test software code. Prepare reports, manuals and other documentation on the…",software engineer,"developer, software",undefined,"Etobicoke, ON",2022-07-17,,41
Ribbit,Canada,"  Pursuing a university degree in a relevant area of engineering or computer science, with exposure to robotics, aerospace, and/or autonomous vehicles.",software engineer,Software Engineering Intern - Robotics,internship,"Toronto, ON",2022-07-28,,
Searidge Technologies,Canada,"  Prefer familiarity with software development methodologies. Maintain, troubleshoot, diagnose and repair existing system software.",software engineer,Jr. Software Developer (Co-op) - Ottawa,full-time,"Ottawa, ON",2022-08-11,,
COVNEX,Canada,"  Through your knowledge of industry-proven technologies and methodologies (see below), you will be responsible for delivering high-quality, efficient code as…",software engineer,Junior Software Developer,full-time,"Ottawa, ON",2022-07-17,,
Synergetic Business Consulting,Canada,JOB REQUIREMENTS Education Bachelor's degree Experience Experience 3 years to less than 5 years HOW TO APPLY Online: https://zurl.to/Tdv?source…,software engineer,SOFTWARE DEVELOPER,undefined,"Surrey, BC",2022-07-17,,44
Trend Micro,Canada,  Has or is pursuing a bachelor of computer science degree (or equivalent). Loves to work on a great cross functional team collaborating effectively with various…,software engineer,Software Developer Co-Op,full-time,"Ottawa, ON",2022-07-17,4.0,
Hexagon Geosystems,Canada,  This is a customer-facing role with regular travel to support Hexagon Mining customers. Travel: 50% domestic and international travel to client sites is a…,software engineer,"Software Project Engineer, MineProtect Portfolio",,"Calgary, AB",2022-07-17,3.5,
Richardson International,Canada,  A degree or diploma in a computer science or related program. We currently have opportunities for *Senior Software Developers* within our Information Technology…,software engineer,Senior Software Developer I,full-time,"Winnipeg, MB",2022-08-11,3.3,
Criteo,Canada,"  Working patterns and hours: Flexible - we are happy to talk about non-standard patterns, job share or part time. BS in Software Engineering or related field.",software engineer,Returnship Program - Software Engineer - Front End,part-time,"Toronto, ON",2022-07-17,,
McAfee,Canada,  You understand and can apply software testing best practices. You have 1+ years of test automation or other software development experience.,software engineer,Software Development Engineer in Test (SDET) - Remote,full-time,Remote in Ontario,2022-07-17,3.7,
"The Travelers Companies, Inc.",Canada,  Leadership: Intermediate leadership skills with the ability to help create a safe environment for others to learn and grow as engineers and a proven track…,software engineer,Software Engineer (ETL),full-time,"Toronto, ON",2022-07-17,3.7,
TripSpark,Canada,"  Undertake professional development activities regularly to keep up with the latest technologies, best practices, software design, and then use your learnings in…",software engineer,Junior C++ Software Developer,full-time,"Hybrid remote in Mississauga, ON+1 location",2022-07-26,,
ACCELARIS GROUP INC,Canada,  Research and evaluate a variety of interactive media software products. Develop Website architecture and determine hardware and software requirements.,software engineer,Web developer,undefined,"Mississauga, ON",2022-07-31,,32
EY,Canada,  Some travel to Bangalore and potential other EY international locations will be required to work collaboratively with peers when it is safe to do so.,software engineer,Software Engineer,,"London, ON",2022-07-17,4.0,
DATACLOUD,Canada,"  Some travel to Seattle, Palo Alto, and Client offices world wide. Contribute to additional areas of the stack as the role requires frequent collaboration with…",software engineer,Front End Engineer,full-time,"Remote in Vancouver, BC",2022-07-17,,
Qcom,Canada,  Experience with software process improvements through measurable KPIs. Experience with version control software such as Git. Experience with CI/CD process.,software engineer,"Automotive Software Engineer, Computer Vision (Multiple Leve...",full-time,"Markham, ON",2022-07-17,4.1,
MarshallZehr,Canada,"  Working knowledge of user experience – empathy for users and an ability to turn requirements into working software. O With JavaScript/TypeScript, HTML, and CSS.",software engineer,Software Developer,full-time,"Waterloo, ON",2022-08-03,,
Algolux,Canada,"  5+ years of experience as a software engineer. Build and maintain fleet software releases. Hands-on experience with object-oriented software design patterns,…",software engineer,Software Developer (C++ and Python),full-time,"Montréal, QC",2022-07-28,3.5,
Hudson's Bay,Canada,"  6+ years of eCommerce or enterprise-level software development. The Senior Software Engineer, Full Stack role will be responsible for defining, building, and…",software engineer,"Sr. Software Engineer – Full Stack, Marketplace",full-time,"Remote in Vancouver, BC",2022-08-11,3.5,
Globant,Canada,  Each Studio represents deep pockets of expertise on the latest technologies and trends and delivers tailored solutions focused on specific challenges.,software engineer,Cloud Engineer,,"Toronto, ON",2022-07-17,,
Viral Nation,Canada,"  Guides software engineers on cloud native techniques, services and best practices for alpha, beta, and production environments.",software engineer,Senior DevOps Engineer,full-time,"Toronto, ON",2022-08-10,4.4,
Quantic IT Solutions,Canada,  Research and evaluate a variety of software products. Program special effects software for film and video applications.,software engineer,software developer,undefined,"Remote in Burlington, ON",2022-07-17,,41.50
Royal Bank of Canada,Canada,  Post-secondary degree or diploma in a computer science or equivalent experience. These projects use the latest advancements in Natural Language Processing (NLP)…,software engineer,Software Engineer - Team Lead,full-time,"Calgary, AB",2022-07-17,4.0,
Swal Computers Limited,Canada,  Research and evaluate a variety of interactive media software products. Develop Website architecture and determine hardware and software requirements.,software engineer,Web site developer,undefined,"Edmonton, AB",2022-07-17,,27
Pepper,Canada,  Website creation and management software. Develop Website architecture and determine hardware and software requirements.,software engineer,Web developer,undefined,"Remote in Winnipeg, MB",2022-07-17,,38.46
VanHack,Canada,  Developing backend software with a security-first approach (OWASP). Bring best practices from previous experience to the team and our software stack Develop and…,software engineer,Senior Software Engineer (RoR),undefined,"Toronto, ON",2022-08-04,,140000
Canonical,Canada,"  Review code produced by other engineers. Work from home with global travel 2 to 4 weeks for internal and external events, when it is once again safe to do so.",software engineer,Software Engineer - Python - Optimise Ubuntu for Public Clou...,,"Remote in Toronto, ON",2022-07-17,,
Morningstar,Canada,  Identify challenges and opportunities as it relates to the delivery of UI during planning and execution and has worked with design and product to solve and…,software engineer,Senior Front-End Software Engineer,full-time,"Toronto, ON",2022-07-17,3.9,
Yelp,Canada,  Relevant experience in at least one server-side programming language. Give back by mentoring other engineers and sharing the skills you learn.,software engineer,Software Engineer - Application Backend (Remote),,"Remote in Ottawa, ON+2 locations",2022-07-17,3.4,
Tyler Technologies,Canada,  3-5 years of software development experience with a focus on web products; front-end and back-end. Strong understanding of general engineering concepts like…,software engineer,.NET Software Engineer,,"Toronto, ON",2022-07-17,3.6,
Logo.com,Canada,"  A great candidate for this role will have previous experience with design and mockups, frontend development, and have great organization and communication…",software engineer,Frontend Developer - Canada,full-time,"Remote in Vancouver, BC",2022-07-17,,
CI Financial,Canada,"  Bachelor’s degree within a business, computer science or equivalent experience. 5-10 years of experience working in a Software Development or IT Operational…",software engineer,Cloud Platform Engineer,full-time,"Toronto, ON",2022-07-17,3.1,
The Six Semiconductor,Canada,  Develop software suites for platform control and data analysis. Experience with software develop in Linux environment using Raspberry Pi.,software engineer,IP Validation Engineer,,"Markham, ON",2022-07-17,,
DataRealm Incorporated,Canada,"  Research and evaluate a variety of software products. Write, modify, integrate and test software code. Identify and communicate technical problems, processes…",software engineer,software developer,undefined,"Windsor, ON",2022-07-17,,65000-70000
Rockwell Automation,Canada,"  You practice TDD, and you are great with developer testing tools and methodologies (i.e. unit testing, integration testing, load testing, and continuous…",software engineer,Software Development Engineer (Front End) - Fiix Software,full-time,"Remote in Toronto, ON",2022-07-17,3.8,
MealSuite,Canada,"  Understanding of programming fundamentals and development process and strategies (ie: software development models, database systems, TDD, unit tests, domain…",software engineer,Software Developer - Frontend,full-time,"Waterloo, ON",2022-07-17,,
Delaware North,Canada,  We are open to remote candidates with some travel required. This role is critical in proactively leading and supporting Enterprise Architecture activities that…,software engineer,"Cloud Architect, Remote",undefined,"Remote in Toronto, ON",2022-08-12,3.7,125000-160000
Uwin Pro Inc.,Canada,  Research and evaluate a variety of software products. Program special effects software for film and video applications.,software engineer,application programmer,undefined,"Scarborough, ON",2022-07-17,,40
Thundersoft,Canada,"  To support ML Engineers in augmenting/creating embedded tools that allow them to debug, profile and optimize their features. Experiences in unit testing in C++.",software engineer,Embedded Software Engineer,undefined,"Toronto, ON",2022-08-06,,52641
Google,Canada,"  Master's or Doctorate's degree in computer science or closely related field. Software Development teams work all across the company, in areas such as…",software engineer,"Software Development Manager, Google Cloud",full-time,"Waterloo, ON",2022-07-17,4.3,
TELUS,Canada,  Develop and maintain dashboards and monitoring solutions using Splunk and other software solutions. Must have a minimum of 7 years of experience as a software…,software engineer,Java Developer,full-time,"Toronto, ON",2022-08-16,3.9,
Activision,Canada,"  Work with game studio engineers to troubleshoot problems with online and multiplayer features. Your job will involve planning, designing, and implementing new…",software engineer,Senior Software Engineer,,"Vancouver, BC",2022-07-17,3.8,
Fleetex Transport Ltd.,Canada,"  Research and evaluate a variety of software products. Write, modify, integrate and test software code. Prepare reports, manuals and other documentation on the…",software engineer,software developer,undefined,"Bolton, ON",2022-07-17,,40
M&amp;T Bank,Canada,  Familiar with application development software and hardware platforms. Lead or participate in technical evaluations of vendor software.,software engineer,Software Engineer III,full-time,"Toronto, ON",2022-08-06,,
Sierra Wireless,Canada,  Experience in software testing and test automation development is desired. Design and develop automation tests to improve regression test scope of the software…,software engineer,"Engineer, Software Test",full-time,"Richmond, BC",2022-07-17,3.8,
Zscaler,Canada,  Take end-to-end ownership of the design and implementation of core product functionality and key technical initiatives.,software engineer,Staff Software Engineer (Java/API),full-time,"Burnaby, BC",2022-07-17,,
ION,Canada,  Lead and mentor junior engineers. Enterprise software experience or experience with financial software and/or financial trading is a plus.,software engineer,C#/JavaScript Front End Software Engineer - 7040,full-time,"Toronto, ON",2022-07-17,,
Electronic Arts,Canada,"  Knowledge of good software engineering practices. Audio Software Engineer is a part of the game creation process, including architectural design, implementation…",software engineer,Software Engineer - FIFA,full-time,"Vancouver, BC",2022-08-04,3.8,
CAPCO,Canada,"  Subject matter expert in at least one area of discipline and consults with clients / or project teams on all aspects of research, analysis, design, hardware /…",software engineer,Front End Developer,,"Toronto, ON",2022-08-10,3.3,
ISARA Corporation,Canada,  Deep networking opportunities within the security and quantum industries. Competitive salary and vacation package. Experience with cryptography is a plus.,software engineer,"Software Developer, Senior Level",full-time,"Remote in Waterloo, ON",2022-07-17,,
ELITS,Canada,  Program and Design new iOS application. Perform unit tests and integration tests and debug existing and new changes. Participate in documenting the new updates.,software engineer,iOS Developer,,"Brampton, ON",2022-07-31,,
SnapAP,Canada,  The Full Stack Developer is responsible for translating software requirements into workable programming code and build scalable web applications that solve a…,software engineer,Full Stack Developer,full-time,"Remote in Moncton, NB",2022-07-17,,
Ace Management Consulting Ltd.,Canada,"  Write, modify, integrate and test software code. Prepare reports, manuals and other documentation on the status, operation and maintenance of software.",software engineer,software developer,undefined,"Calgary, AB",2022-07-17,,40.38
PLACE Corporate Careers,Canada,  Work with the development engineers configuring projects and pipelines for. At least 2 years of Kubernetes. At least 4+ years of Linux experience.,software engineer,Devops Engineer,,"Edmonton, AB",2022-07-17,,
Walt Disney Animation Studios,Canada,"  Strong software design, engineering, and prioritization skills. Building frameworks to enable rapid development and modification of production software for a…",software engineer,Associate Software Engineer - Animation Pipeline Infrastruct...,,"Vancouver, BC",2022-08-08,,
Bank of America,Canada,"  Understanding of software design principles. Exceptional knowledge of computer science data structures. Commitment to build a stable, user-friendly and secure…",software engineer,Software Engineer I - Quartz Core Developer,full-time,"Toronto, ON",2022-07-17,3.8,
1st Call Industrial Ltd.,Canada,  Research and evaluate a variety of interactive media software products. Develop Website architecture and determine hardware and software requirements.,software engineer,Web developer,undefined,"Mississauga, ON",2022-07-17,,35.50
Genoa Design International,Canada,Are you looking for a rewarding career in the shipbuilding industry? Do you want to work for a well-managed company that puts people first? If you are looking…,software engineer,Senior Software Developer,full-time,"Mount Pearl, NL",2022-07-26,3.2,
Identity Digital,Canada,  Identity Digital also offers some great perks such as a generous bonus and option plan and frequent social events. Design new features from the ground up.,software engineer,Software Development Engineer (Remote),,Remote in Ontario,2022-07-20,,
opentext,Canada,  7+ years of software development experience with Java and JSP/Servlet technologies. Design and implement software solutions for the Digital Marketing/Web…,software engineer,Principal Software Engineer,,"Mississauga, ON",2022-08-10,3.5,
Accenture,Canada,  Experienced in Agile or Scrum software development methodologies. Mentor quality engineers on automation best practices and support automation backlog efforts.,software engineer,Python Developer,full-time,"Ottawa, ON",2022-07-29,4.0,
Scotiabank,Canada,"  Extensive experience in designing and developing enterprise grade software. Collaborate with other software developers, business analysts and software…",software engineer,"Software Developer (React, Node.js), Scotia Digital (Vancouv...",permanent,"Remote in Vancouver, BC",2022-08-11,3.9,
amdocs,Canada,"  You will follow Amdocs software engineering standards, applicable software development methodology and release processes, to ensure code is maintainable,…",software engineer,Software Developer,,"Montréal, QC+2 locations",2022-07-20,3.8,
ADP,Canada,  Track record of building software with quality and of high performance. Partner with other talented engineers on the team to design and build new features and…,software engineer,Senior Software Engineer,freelance,"Toronto, ON",2022-08-10,3.8,
Canadian Security Intelligence Service,Canada,  Develop software tools and scripts for system security audits. Apply network security best practices involving commercial hardware and software.,software engineer,Student and CO-OP: Information Technology and Engineering,full-time,"Ottawa, ON",2022-07-17,4.4,
Bluewrist,Canada,"  Test, debug and maintain software applications written in VB. Bluewrist Inc. develops and markets industrial automation products in the areas of robotics and…",software engineer,Computer Vision Software Engineer,,"Markham, ON",2022-07-17,,
University of Alberta,Canada,"  Set up lab equipment and/or software for the lab and be available to resolve equipment, system and/or software troubles. Support Research (if time allows).",software engineer,Instructional Support Technician (Software),undefined,"Edmonton, AB",2022-08-12,4.3,58675-81208
INTERIOR HEALTH AUTHORITY,Canada,"  C) Detailing hardware and software specifications. Designs, writes and maintains custom software to meet specific application needs.",software engineer,Intermediate Software Developer,full-time,"Kelowna, BC",2022-07-17,3.2,
PerkinElmer,Canada,"  Create, update, maintain and execute automated test suites for various applications and APIs. Integrate test framework with CI/CD systems.",software engineer,Software QA Automation Engineer (Remote),,"Remote in Guelph, ON",2022-07-17,3.6,
Microsoft,Canada,"  4+ years Professional experience with at least one of Javascript/C#/ C++/ other programming language. Applicants should exhibit customer empathy, pride in…",software engineer,Senior Software Engineer,full-time,"Hybrid remote in Vancouver, BC",2022-08-12,4.2,
"Treasure Data, Inc.",Canada,"  Understand software development life cycle. 3+ years of consistent track record with software development in one or more programming languages (e.g., Java,…",software engineer,Software Engineer - Workflow Engine - US Canada Remote,full-time,"Remote in Vancouver, BC",2022-07-17,,
M Three Corporate Consulting,Canada,"  Bachelor's degree in computer science or a related STEM subject (science, technology, engineering, math). Paid graduate training, ongoing support, opportunities…",software engineer,Junior Software Developer,temporary,"Montréal, QC",2022-07-28,,
Moneris,Canada,"  To reduce the risk of COVID-19 transmission and to facilitate a safe return to the office for all employees, clients and vendors, Moneris has developed a…",software engineer,Senior Software Developer - NodeJS,full-time,"Remote in Toronto, ON",2022-07-17,3.4,
cooperators,Canada,"  As the Junior Systems Developer you will be a member of an integral team responsible for developing system-based solutions by formulating programs, developing…",software engineer,Jr. Systems Developer,full-time,"Vancouver, BC+2 locations",2022-08-09,3.8,
Citi,Canada,  Experience in systems analysis and programming of software applications. The candidate should have 2 to 5 years of experience in Java/J2EE technologies and…,software engineer,Java developer,full-time,"Mississauga, ON",2022-08-06,3.9,
Scotiabank,Canada,"  Scotiabank Global Banking &amp; Markets provides a full range of credit, risk management and investment banking products and services relevant to the financing and…",software engineer,"Technology Analyst (Web Developer), GBM, Fall 2022 Internshi...",,"Toronto, ON",2022-08-03,3.9,
Day and Night Labour Supply Ltd.,Canada,"  Research and evaluate a variety of software products. Write, modify, integrate and test software code. Prepare reports, manuals and other documentation on the…",software engineer,computer programmer,undefined,"Surrey, BC",2022-07-17,,43.50
Rise People Inc.,Canada,"  This individual requires a great degree of independence, ownership and is someone who relentlessly strives for improvement.",software engineer,Intermediate Software Engineer - Time Off Team,full-time,"Hybrid remote in Burnaby, BC",2022-08-05,3.3,
Avanade,Canada,"  As DevOps Engineer, you are an accomplished software engineer with a broad skillset, including cloud infrastructure and OS knowledge and an understanding of…",software engineer,DevOps Engineer - Halifax,,"Halifax, NS",2022-08-12,3.6,
NetApp,Canada,"  Outside of building software, NetApp strives to keep employees healthy and engaged. Your incredible ability to analyze problems and apply to proper test tools…",software engineer,Software Engineer,full-time,"Calgary, AB",2022-07-17,4.1,
Infosys,Canada,  This position may require travel. At least 4 Years of Information Technology experience. At least 2 year of experience with Dot Net and SQL Server experience.,software engineer,.NET Developer,,"Mississauga, ON",2022-08-04,3.9,
Avleen JBC Enterprises inc.,Canada,  Website creation and management software. Research and evaluate a variety of interactive media software products. Prepare mock-ups and storyboards.,software engineer,Web developer,undefined,"Edmonton, AB",2022-07-17,,28.85
Appnovation Technologies,Canada,"  Bachelor's Degree in computer science, or equivalent. 2+ years of relevant experience in software engineering, web and/or mobile development experience.",software engineer,Google Cloud Developer,,"Remote in Toronto, ON",2022-08-14,4.0,
Area52 Ltd.,Canada,  Mapping and data visualization software.,software engineer,Web site developer,undefined,"Lutes Mountain, NB",2022-07-21,,40000-75000
Equifax,Canada,  You have detailed knowledge of modern software development lifecycles including CI / CD. The software developer will Develop strategic design and requirements…,software engineer,Software Engineer- Intermediate,full-time,"Toronto, ON",2022-07-17,3.5,
Densify,Canada,  Densify customizes your experience by enabling cookies that help us understand your interests and recommend related information.,software engineer,Senior Software Developer Remote (Canada) Position Details,full-time,Remote,2022-07-27,5.0,
Vetster,Canada,  Recommend and implement new tools around software delivery. Proven success mentoring other engineers on cloud-native architectures and applying SRE concepts.,software engineer,DevOps &amp; Cloud Engineer,,"Remote in Toronto, ON",2022-08-13,,
ZM Financial Systems,Canada,  Collaborate with quality assurance engineers to fix defects. Investigate and find the root cause for software problems reported by clients.,software engineer,Software Engineer,full-time,"Toronto, ON",2022-07-17,,
Mariner,Canada,"  Working with system design specifications, develops detailed specifications for software programming applications or test case.",software engineer,Python Developer,,"Fredericton, NB+3 locations",2022-07-30,,
Enersys,Canada,  Implement computer software for system controllers and other connected devices. At least 5 years of relevant industry experience.,software engineer,Software Developer,,"Burnaby, BC",2022-07-19,3.3,
Rockwell Automation,Canada,"  You’ve got a great understanding of how to design APIs to support a top-tier web front end. You practice TDD, and you are great with developer testing tools and…",software engineer,Software Development Engineer (Mobile API)- Fiix,full-time,"Remote in Toronto, ON",2022-07-17,3.8,
VanHack,Canada,"  Build/develop the application, server, services, and database that make up the foundational structure of a website. Ensure the highest standards of quality.",software engineer,Fullstack Engineer (Python/Vue.js),undefined,"Remote in Toronto, ON",2022-08-04,,60000
eBuyNow eCommerce Ltd,Canada,"  Develop Website architecture and determine hardware and software requirements. Create and optimize content for Website using a variety of graphics, database,…",software engineer,Web developer,undefined,"Victoria, BC",2022-07-27,,28.50
Catapult Social Digital Marketing,Canada,  Website creation and management software. Research and evaluate a variety of interactive media software products. Prepare mock-ups and storyboards.,software engineer,Web developer,undefined,"Mississauga, ON",2022-07-17,,35.50
Deeper Network Corp.,Canada,"  Research and evaluate a variety of software products. Write, modify, integrate and test software code. Prepare reports, manuals and other documentation on the…",software engineer,"developer, software",undefined,"Maple Ridge, BC",2022-07-21,,87500
